fold,split,task_id,impl_index,similarity,distance,distance_norm
fold_5,test,BigCodeBench/579,1,0.99259317,570,0.6397306397
fold_5,test,BigCodeBench/579,2,0.9956116,482,0.5409652076
fold_5,test,BigCodeBench/579,3,0.99673903,390,0.4377104377
fold_5,test,BigCodeBench/121,1,0.995978,392,0.519205298
fold_5,test,BigCodeBench/121,2,0.98634565,457,0.6052980132
fold_5,test,BigCodeBench/121,3,0.99726677,359,0.4754966887
fold_5,test,BigCodeBench/657,1,0.99523807,309,0.5158597663
fold_5,test,BigCodeBench/657,2,0.9966127,257,0.429048414
fold_5,test,BigCodeBench/657,3,0.9980067,255,0.4257095159
fold_5,test,BigCodeBench/422,1,0.99581945,156,0.3521444695
fold_5,test,BigCodeBench/422,2,0.99267423,240,0.5417607223
fold_5,test,BigCodeBench/422,3,0.9958893,161,0.3634311512
fold_5,test,BigCodeBench/1042,1,0.9901251,663,0.8308270677
fold_5,test,BigCodeBench/1042,2,0.9827173,872,1.09273183
fold_5,test,BigCodeBench/1042,3,0.99635124,592,0.7418546366
fold_5,test,BigCodeBench/424,1,0.9955714,755,0.646958012
fold_5,test,BigCodeBench/424,2,0.9980074,703,0.6023993145
fold_5,test,BigCodeBench/424,3,0.99151474,660,0.5655526992
fold_5,test,BigCodeBench/74,1,0.9949436,269,0.4727592267
fold_5,test,BigCodeBench/74,2,0.9907084,407,0.7152899824
fold_5,test,BigCodeBench/74,3,0.9933571,358,0.6291739895
fold_5,test,BigCodeBench/486,1,0.99189854,482,0.6469798658
fold_5,test,BigCodeBench/486,2,0.99130124,597,0.8013422819
fold_5,test,BigCodeBench/486,3,0.9927266,511,0.6859060403
fold_5,test,BigCodeBench/821,1,0.9860866,181,0.4013303769
fold_5,test,BigCodeBench/821,2,0.99217874,291,0.645232816
fold_5,test,BigCodeBench/821,3,0.99035573,245,0.5432372506
fold_5,test,BigCodeBench/111,1,0.9722538,633,1.124333925
fold_5,test,BigCodeBench/111,2,0.9723883,563,1
fold_5,test,BigCodeBench/111,3,0.9750101,592,1.051509769
fold_5,test,BigCodeBench/655,1,0.97674435,695,0.4856743536
fold_5,test,BigCodeBench/655,2,0.98706007,752,0.5255066387
fold_5,test,BigCodeBench/655,3,0.975849,669,0.4675052411
fold_5,test,BigCodeBench/452,1,0.9917251,179,0.244870041
fold_5,test,BigCodeBench/452,2,0.9822404,376,0.5143638851
fold_5,test,BigCodeBench/452,3,0.9930767,244,0.3337893297
fold_5,test,BigCodeBench/888,1,0.9708286,366,1.12962963
fold_5,test,BigCodeBench/888,2,0.949669,475,1.466049383
fold_5,test,BigCodeBench/888,3,0.96505046,257,0.7932098765
fold_5,test,BigCodeBench/1058,1,0.995246,415,0.5894886364
fold_5,test,BigCodeBench/1058,2,0.9939595,452,0.6420454545
fold_5,test,BigCodeBench/1058,3,0.99461615,336,0.4772727273
fold_5,test,BigCodeBench/1068,1,0.9979674,137,0.254174397
fold_5,test,BigCodeBench/1068,2,0.9959564,161,0.2987012987
fold_5,test,BigCodeBench/1068,3,0.9958107,156,0.2894248609
fold_5,test,BigCodeBench/494,1,0.9936173,470,0.4625984252
fold_5,test,BigCodeBench/494,2,0.9966444,957,0.9419291339
fold_5,test,BigCodeBench/494,3,0.994574,666,0.655511811
fold_5,test,BigCodeBench/1082,1,0.9749305,512,1.182448037
fold_5,test,BigCodeBench/1082,2,0.9778267,349,0.8060046189
fold_5,test,BigCodeBench/1082,3,0.9862492,191,0.441108545
fold_5,test,BigCodeBench/910,1,0.9793141,662,1.310891089
fold_5,test,BigCodeBench/910,2,0.97600853,731,1.447524752
fold_5,test,BigCodeBench/910,3,0.9763789,876,1.734653465
fold_5,test,BigCodeBench/29,1,0.9962424,103,0.281420765
fold_5,test,BigCodeBench/29,2,0.9797952,251,0.6857923497
fold_5,test,BigCodeBench/29,3,0.993595,168,0.4590163934
fold_5,test,BigCodeBench/105,1,0.9957195,464,0.5093304061
fold_5,test,BigCodeBench/105,2,0.9902164,347,0.3809001098
fold_5,test,BigCodeBench/105,3,0.9946944,527,0.5784851811
fold_5,test,BigCodeBench/1121,1,0.959561,846,2.115
fold_5,test,BigCodeBench/1121,2,0.96272856,848,2.12
fold_5,test,BigCodeBench/1121,3,0.9697247,641,1.6025
fold_5,test,BigCodeBench/771,1,0.9896538,414,0.5702479339
fold_5,test,BigCodeBench/771,2,0.9913274,482,0.6639118457
fold_5,test,BigCodeBench/771,3,0.9916742,668,0.9201101928
fold_5,test,BigCodeBench/661,1,0.98353887,368,1.045454545
fold_5,test,BigCodeBench/661,2,0.9712478,498,1.414772727
fold_5,test,BigCodeBench/661,3,0.9758935,437,1.241477273
fold_5,test,BigCodeBench/298,1,0.99357677,461,0.7459546926
fold_5,test,BigCodeBench/298,2,0.99071914,524,0.8478964401
fold_5,test,BigCodeBench/298,3,0.99005175,520,0.8414239482
fold_5,test,BigCodeBench/915,1,0.99789286,232,0.3784665579
fold_5,test,BigCodeBench/915,2,0.99547017,368,0.6003262643
fold_5,test,BigCodeBench/915,3,0.99693125,152,0.2479608483
fold_5,test,BigCodeBench/1139,1,0.9890358,131,0.2509578544
fold_5,test,BigCodeBench/1139,2,0.99162805,157,0.3007662835
fold_5,test,BigCodeBench/1139,3,0.9905571,317,0.6072796935
fold_5,test,BigCodeBench/177,1,0.98544323,546,0.7036082474
fold_5,test,BigCodeBench/177,2,0.98639035,500,0.6443298969
fold_5,test,BigCodeBench/177,3,0.9884143,467,0.6018041237
fold_5,test,BigCodeBench/996,1,0.94605017,464,1.047404063
fold_5,test,BigCodeBench/996,2,0.9516603,421,0.9503386005
fold_5,test,BigCodeBench/996,3,0.9518366,550,1.241534989
fold_5,test,BigCodeBench/599,1,0.98526406,453,0.5984147952
fold_5,test,BigCodeBench/599,2,0.99251693,458,0.6050198151
fold_5,test,BigCodeBench/599,3,0.9700893,456,0.6023778071
fold_5,test,BigCodeBench/250,1,0.9803712,328,0.7256637168
fold_5,test,BigCodeBench/250,2,0.97176486,446,0.9867256637
fold_5,test,BigCodeBench/250,3,0.9723393,396,0.8761061947
fold_5,test,BigCodeBench/558,1,0.9885716,288,0.5294117647
fold_5,test,BigCodeBench/558,2,0.98958933,318,0.5845588235
fold_5,test,BigCodeBench/558,3,0.9807814,278,0.5110294118
fold_5,test,BigCodeBench/183,1,0.9911717,132,0.5665236052
fold_5,test,BigCodeBench/183,2,0.9954208,123,0.5278969957
fold_5,test,BigCodeBench/183,3,0.99412495,155,0.6652360515
fold_5,test,BigCodeBench/346,1,0.98972315,379,0.6044657097
fold_5,test,BigCodeBench/346,2,0.9909717,324,0.5167464115
fold_5,test,BigCodeBench/346,3,0.99272984,264,0.4210526316
fold_5,test,BigCodeBench/433,1,0.9903133,144,0.4585987261
fold_5,test,BigCodeBench/433,2,0.9921835,145,0.4617834395
fold_5,test,BigCodeBench/433,3,0.99334395,176,0.5605095541
fold_5,test,BigCodeBench/205,1,0.98865056,80,0.1709401709
fold_5,test,BigCodeBench/205,2,0.98814297,55,0.1175213675
fold_5,test,BigCodeBench/205,3,0.9896721,59,0.1260683761
fold_5,test,BigCodeBench/952,1,0.9912398,427,0.5284653465
fold_5,test,BigCodeBench/952,2,0.99773264,442,0.547029703
fold_5,test,BigCodeBench/952,3,0.99595344,388,0.4801980198
fold_5,test,BigCodeBench/271,1,0.9905187,267,0.5842450766
fold_5,test,BigCodeBench/271,2,0.9922843,236,0.5164113786
fold_5,test,BigCodeBench/271,3,0.99125254,270,0.590809628
fold_5,test,BigCodeBench/70,1,0.98259145,490,1.018711019
fold_5,test,BigCodeBench/70,2,0.98013115,728,1.513513514
fold_5,test,BigCodeBench/70,3,0.98021543,567,1.178794179
fold_5,test,BigCodeBench/1073,1,0.9880785,372,0.9514066496
fold_5,test,BigCodeBench/1073,2,0.9667704,562,1.437340153
fold_5,test,BigCodeBench/1073,3,0.9756506,506,1.294117647
fold_5,test,BigCodeBench/972,1,0.9831475,266,0.5518672199
fold_5,test,BigCodeBench/972,2,0.9798466,298,0.6182572614
fold_5,test,BigCodeBench/972,3,0.99469584,255,0.5290456432
fold_5,test,BigCodeBench/541,1,0.99202603,331,0.5171875
fold_5,test,BigCodeBench/541,2,0.9903072,404,0.63125
fold_5,test,BigCodeBench/541,3,0.99845374,208,0.325
fold_5,test,BigCodeBench/851,1,0.98479724,141,0.4208955224
fold_5,test,BigCodeBench/851,2,0.9916538,152,0.4537313433
fold_5,test,BigCodeBench/851,3,0.9672507,333,0.9940298507
fold_5,test,BigCodeBench/611,1,0.97616297,656,1.312
fold_5,test,BigCodeBench/611,2,0.9824744,510,1.02
fold_5,test,BigCodeBench/611,3,0.9917236,264,0.528
fold_5,test,BigCodeBench/1129,1,0.9854471,692,1.231316726
fold_5,test,BigCodeBench/1129,2,0.98009115,771,1.371886121
fold_5,test,BigCodeBench/1129,3,0.9839376,555,0.987544484
fold_5,test,BigCodeBench/484,1,0.99325264,603,0.5775862069
fold_5,test,BigCodeBench/484,2,0.9920578,785,0.7519157088
fold_5,test,BigCodeBench/484,3,0.99422723,506,0.4846743295
fold_5,test,BigCodeBench/1116,1,0.99232507,326,0.5895117541
fold_5,test,BigCodeBench/1116,2,0.9935768,460,0.8318264014
fold_5,test,BigCodeBench/1116,3,0.99625385,281,0.5081374322
fold_5,test,BigCodeBench/995,1,0.99693775,254,0.2847533632
fold_5,test,BigCodeBench/995,2,0.9898437,605,0.6782511211
fold_5,test,BigCodeBench/995,3,0.98241353,375,0.4204035874
fold_5,test,BigCodeBench/458,1,0.98669714,900,0.9137055838
fold_5,test,BigCodeBench/458,2,0.99348545,558,0.5664974619
fold_5,test,BigCodeBench/458,3,0.9864835,917,0.930964467
fold_5,test,BigCodeBench/36,1,0.9952662,718,0.7208835341
fold_5,test,BigCodeBench/36,2,0.9970456,614,0.6164658635
fold_5,test,BigCodeBench/36,3,0.9916565,591,0.593373494
fold_5,test,BigCodeBench/893,1,0.9954237,508,0.755952381
fold_5,test,BigCodeBench/893,2,0.9929561,393,0.5848214286
fold_5,test,BigCodeBench/893,3,0.9915638,685,1.019345238
fold_5,test,BigCodeBench/492,1,0.98696506,684,0.7685393258
fold_5,test,BigCodeBench/492,2,0.9938327,420,0.4719101124
fold_5,test,BigCodeBench/492,3,0.99113226,426,0.4786516854
fold_5,test,BigCodeBench/1100,1,0.98922706,362,0.7211155378
fold_5,test,BigCodeBench/1100,2,0.9904899,291,0.5796812749
fold_5,test,BigCodeBench/1100,3,0.99459034,360,0.7171314741
fold_5,test,BigCodeBench/32,1,0.9482267,382,1.521912351
fold_5,test,BigCodeBench/32,2,0.96205175,359,1.430278884
fold_5,test,BigCodeBench/32,3,0.9379971,340,1.354581673
fold_5,test,BigCodeBench/652,1,0.99621373,280,0.3294117647
fold_5,test,BigCodeBench/652,2,0.993718,336,0.3952941176
fold_5,test,BigCodeBench/652,3,0.9928684,217,0.2552941176
fold_5,test,BigCodeBench/479,1,0.9903534,668,0.8709256845
fold_5,test,BigCodeBench/479,2,0.9957586,439,0.5723598435
fold_5,test,BigCodeBench/479,3,0.98530924,626,0.816166884
fold_5,test,BigCodeBench/592,1,0.97810894,710,1.099071207
fold_5,test,BigCodeBench/592,2,0.9834775,711,1.100619195
fold_5,test,BigCodeBench/592,3,0.9773734,660,1.021671827
fold_5,test,BigCodeBench/644,1,0.98298633,534,1.026923077
fold_5,test,BigCodeBench/644,2,0.9865017,529,1.017307692
fold_5,test,BigCodeBench/644,3,0.9782951,532,1.023076923
fold_5,test,BigCodeBench/988,1,0.99480677,634,0.6125603865
fold_5,test,BigCodeBench/988,2,0.9786856,592,0.5719806763
fold_5,test,BigCodeBench/988,3,0.961801,612,0.5913043478
fold_5,test,BigCodeBench/400,1,0.979616,613,1.371364653
fold_5,test,BigCodeBench/400,2,0.9806844,742,1.659955257
fold_5,test,BigCodeBench/400,3,0.9872722,288,0.644295302
fold_5,test,BigCodeBench/150,1,0.9880388,704,0.9617486339
fold_5,test,BigCodeBench/150,2,0.9918038,548,0.7486338798
fold_5,test,BigCodeBench/150,3,0.98489577,908,1.240437158
fold_5,test,BigCodeBench/847,1,0.9915663,305,0.6275720165
fold_5,test,BigCodeBench/847,2,0.99499524,224,0.4609053498
fold_5,test,BigCodeBench/847,3,0.99182487,321,0.6604938272
fold_5,test,BigCodeBench/301,1,0.99749374,235,0.3712480253
fold_5,test,BigCodeBench/301,2,0.98923856,412,0.6508688784
fold_5,test,BigCodeBench/301,3,0.9916777,285,0.4502369668
fold_5,test,BigCodeBench/442,1,0.99488246,301,0.3706896552
fold_5,test,BigCodeBench/442,2,0.99760604,316,0.3891625616
fold_5,test,BigCodeBench/442,3,0.99800366,225,0.2770935961
fold_5,test,BigCodeBench/898,1,0.96999896,138,0.5130111524
fold_5,test,BigCodeBench/898,2,0.99663764,71,0.2639405204
fold_5,test,BigCodeBench/898,3,0.99885833,45,0.1672862454
fold_5,test,BigCodeBench/1000,1,0.9590895,282,0.8952380952
fold_5,test,BigCodeBench/1000,2,0.9714457,263,0.8349206349
fold_5,test,BigCodeBench/1000,3,0.9735569,195,0.619047619
fold_5,test,BigCodeBench/273,1,0.99745274,2332,1.936877076
fold_5,test,BigCodeBench/273,2,0.9970732,759,0.6303986711
fold_5,test,BigCodeBench/273,3,0.997013,1055,0.8762458472
fold_5,test,BigCodeBench/593,1,0.99477327,545,0.5572597137
fold_5,test,BigCodeBench/593,2,0.9925033,732,0.7484662577
fold_5,test,BigCodeBench/593,3,0.9919108,969,0.990797546
fold_5,test,BigCodeBench/409,1,0.9927732,333,0.5531561462
fold_5,test,BigCodeBench/409,2,0.98682714,462,0.7674418605
fold_5,test,BigCodeBench/409,3,0.9902568,283,0.4700996678
fold_5,test,BigCodeBench/488,1,0.9944174,594,0.6463547334
fold_5,test,BigCodeBench/488,2,0.995014,623,0.6779107726
fold_5,test,BigCodeBench/488,3,0.9928293,697,0.7584330794
fold_5,test,BigCodeBench/1057,1,0.9869385,439,0.6148459384
fold_5,test,BigCodeBench/1057,2,0.9883273,464,0.649859944
fold_5,test,BigCodeBench/1057,3,0.9884157,455,0.637254902
fold_5,test,BigCodeBench/512,1,0.99099237,382,0.6420168067
fold_5,test,BigCodeBench/512,2,0.9848371,577,0.9697478992
fold_5,test,BigCodeBench/512,3,0.98275495,714,1.2
fold_5,test,BigCodeBench/563,1,0.98076576,231,0.7151702786
fold_5,test,BigCodeBench/563,2,0.9623927,501,1.551083591
fold_5,test,BigCodeBench/563,3,0.9792307,229,0.7089783282
fold_5,test,BigCodeBench/811,1,0.98153454,434,0.6536144578
fold_5,test,BigCodeBench/811,2,0.98698074,382,0.5753012048
fold_5,test,BigCodeBench/811,3,0.98843604,293,0.4412650602
fold_5,test,BigCodeBench/553,1,0.9678841,322,0.5791366906
fold_5,test,BigCodeBench/553,2,0.9791112,348,0.6258992806
fold_5,test,BigCodeBench/553,3,0.9622368,330,0.5935251799
fold_5,test,BigCodeBench/223,1,0.98007834,501,0.8994614004
fold_5,test,BigCodeBench/223,2,0.98157835,491,0.881508079
fold_5,test,BigCodeBench/223,3,0.992847,217,0.3895870736
fold_5,test,BigCodeBench/326,1,0.9842226,249,0.4234693878
fold_5,test,BigCodeBench/326,2,0.9978055,326,0.5544217687
fold_5,test,BigCodeBench/326,3,0.99693936,248,0.4217687075
fold_5,test,BigCodeBench/313,1,0.99405736,477,0.4649122807
fold_5,test,BigCodeBench/313,2,0.9932115,653,0.6364522417
fold_5,test,BigCodeBench/313,3,0.9940553,559,0.544834308
fold_5,test,BigCodeBench/1077,1,0.99145675,298,0.5528756957
fold_5,test,BigCodeBench/1077,2,0.9882797,392,0.7272727273
fold_5,test,BigCodeBench/1077,3,0.9916155,366,0.6790352505
fold_5,test,BigCodeBench/853,1,0.98460084,764,0.7819856704
fold_5,test,BigCodeBench/853,2,0.9944759,650,0.6653019447
fold_5,test,BigCodeBench/853,3,0.9878824,459,0.4698055271
fold_5,test,BigCodeBench/53,1,0.9961094,170,0.3366336634
fold_5,test,BigCodeBench/53,2,0.99643815,188,0.3722772277
fold_5,test,BigCodeBench/53,3,0.97970396,277,0.5485148515
fold_5,test,BigCodeBench/608,1,0.9895349,462,0.8133802817
fold_5,test,BigCodeBench/608,2,0.99417907,385,0.6778169014
fold_5,test,BigCodeBench/608,3,0.995233,370,0.6514084507
fold_5,test,BigCodeBench/95,1,0.98179126,471,0.4572815534
fold_5,test,BigCodeBench/95,2,0.990362,507,0.4922330097
fold_5,test,BigCodeBench/95,3,0.9966441,669,0.6495145631
fold_5,test,BigCodeBench/945,1,0.99344826,364,0.5244956772
fold_5,test,BigCodeBench/945,2,0.977178,463,0.6671469741
fold_5,test,BigCodeBench/945,3,0.9942137,333,0.4798270893
fold_5,test,BigCodeBench/109,1,0.97907424,736,1.060518732
fold_5,test,BigCodeBench/109,2,0.9913308,401,0.5778097983
fold_5,test,BigCodeBench/109,3,0.98619956,520,0.7492795389
fold_5,test,BigCodeBench/254,1,0.9928621,185,0.9585492228
fold_5,test,BigCodeBench/254,2,0.9929942,88,0.4559585492
fold_5,test,BigCodeBench/254,3,0.9902437,194,1.005181347
fold_6,fit,BigCodeBench/63,1,0.9963431,227,0.4729166667
fold_6,fit,BigCodeBench/1114,1,0.99517447,192,0.4974093264
fold_6,fit,BigCodeBench/1001,1,0.9924886,375,0.6177924217
fold_6,fit,BigCodeBench/725,1,0.9713721,505,1.243842365
fold_6,fit,BigCodeBench/568,1,0.9891595,503,0.8411371237
fold_6,fit,BigCodeBench/399,1,0.9944451,292,0.5328467153
fold_6,fit,BigCodeBench/1069,1,0.9789866,636,1.108013937
fold_6,fit,BigCodeBench/208,1,0.97157025,751,1.343470483
fold_6,fit,BigCodeBench/475,1,0.9952084,663,0.7083333333
fold_6,fit,BigCodeBench/439,1,0.9671175,558,1.626822157
fold_6,fit,BigCodeBench/173,1,0.97293216,352,0.8822055138
fold_6,fit,BigCodeBench/985,1,0.99660647,814,0.5459423206
fold_6,fit,BigCodeBench/909,1,0.9956575,141,0.2727272727
fold_6,fit,BigCodeBench/713,1,0.99527377,344,0.4444444444
fold_6,fit,BigCodeBench/594,1,0.99247015,655,0.8228643216
fold_6,fit,BigCodeBench/360,1,0.9915947,622,0.8227513228
fold_6,fit,BigCodeBench/203,1,0.99564254,705,0.7320872274
fold_6,fit,BigCodeBench/822,1,0.9934212,292,0.4779050736
fold_6,fit,BigCodeBench/314,1,0.9799868,332,0.6680080483
fold_6,fit,BigCodeBench/491,1,0.9977473,692,0.6313868613
fold_6,fit,BigCodeBench/933,1,0.9924652,165,0.6420233463
fold_6,fit,BigCodeBench/1015,1,0.99621356,921,0.7487804878
fold_6,fit,BigCodeBench/1137,1,0.9789426,893,1.417460317
fold_6,fit,BigCodeBench/507,1,0.97881246,669,0.6833503575
fold_6,fit,BigCodeBench/1123,1,0.98881257,372,0.5731895223
fold_6,fit,BigCodeBench/270,1,0.9941354,59,0.4068965517
fold_6,fit,BigCodeBench/1065,1,0.9927033,145,0.4915254237
fold_6,fit,BigCodeBench/720,1,0.991786,551,0.7317397078
fold_6,fit,BigCodeBench/88,1,0.9763347,543,1.165236052
fold_6,fit,BigCodeBench/435,1,0.98932695,312,0.5306122449
fold_6,fit,BigCodeBench/946,1,0.9951926,105,0.2807486631
fold_6,fit,BigCodeBench/875,1,0.99225754,163,0.3512931034
fold_6,fit,BigCodeBench/232,1,0.97714245,388,0.9371980676
fold_6,fit,BigCodeBench/565,1,0.95355594,726,1.78817734
fold_6,fit,BigCodeBench/402,1,0.96587074,1025,2.334851936
fold_6,fit,BigCodeBench/1113,1,0.9802851,412,0.8174603175
fold_6,fit,BigCodeBench/1044,1,0.99134755,523,0.7077131258
fold_6,fit,BigCodeBench/1030,1,0.9974757,64,0.237037037
fold_6,fit,BigCodeBench/918,1,0.98777294,231,0.7042682927
fold_6,fit,BigCodeBench/597,1,0.9875643,233,0.5534441805
fold_6,fit,BigCodeBench/697,1,0.9611241,238,0.5666666667
fold_6,fit,BigCodeBench/929,1,0.98145044,254,0.7426900585
fold_6,fit,BigCodeBench/944,1,0.991581,226,0.3074829932
fold_6,fit,BigCodeBench/701,1,0.9608158,403,1.538167939
fold_6,fit,BigCodeBench/246,1,0.9945195,389,0.7124542125
fold_6,validate,BigCodeBench/986,1,0.9881961,788,0.9764560099
fold_6,validate,BigCodeBench/913,1,0.96870345,537,0.6060948081
fold_6,validate,BigCodeBench/89,1,0.98350877,404,0.4627720504
fold_6,validate,BigCodeBench/388,1,0.95936817,519,1.466101695
fold_6,validate,BigCodeBench/584,1,0.998423,361,0.4575411914
fold_6,validate,BigCodeBench/1009,1,0.9755358,462,0.8716981132
fold_6,validate,BigCodeBench/1105,1,0.9968136,240,0.393442623
fold_6,validate,BigCodeBench/237,1,0.9972817,374,0.5335235378
fold_6,validate,BigCodeBench/412,1,0.96803325,450,1.41955836
fold_6,validate,BigCodeBench/15,1,0.9968635,460,0.5191873589
fold_6,validate,BigCodeBench/81,1,0.9965031,76,0.1805225653
fold_6,validate,BigCodeBench/204,1,0.96609205,645,1.47260274
fold_6,validate,BigCodeBench/154,1,0.9917026,273,0.7711864407
fold_6,validate,BigCodeBench/1064,1,0.94304764,277,0.6723300971
fold_6,validate,BigCodeBench/344,1,0.989853,218,0.4589473684
fold_6,validate,BigCodeBench/941,1,0.9902732,273,0.4161585366
fold_6,validate,BigCodeBench/606,1,0.9912035,47,0.2238095238
fold_6,validate,BigCodeBench/46,1,0.9524649,444,1.768924303
fold_6,validate,BigCodeBench/1056,1,0.9795357,331,0.4825072886
fold_6,validate,BigCodeBench/602,1,0.98028183,318,0.8594594595
fold_6,validate,BigCodeBench/785,1,0.99653876,400,0.583090379
fold_6,validate,BigCodeBench/583,1,0.989038,375,0.5990415335
fold_6,validate,BigCodeBench/1005,1,0.9849087,426,0.656394453
fold_6,validate,BigCodeBench/1012,1,0.9954457,595,0.5219298246
fold_6,validate,BigCodeBench/103,1,0.9914714,705,1.010028653
fold_6,validate,BigCodeBench/973,1,0.98881817,487,0.5839328537
fold_6,validate,BigCodeBench/202,1,0.9645133,489,0.6253196931
fold_6,validate,BigCodeBench/881,1,0.97419417,619,0.923880597
fold_6,validate,BigCodeBench/195,1,0.96328914,527,1.43989071
fold_6,validate,BigCodeBench/894,1,0.99091303,425,0.6277695716
fold_6,validate,BigCodeBench/320,1,0.9837393,214,0.5059101655
fold_6,validate,BigCodeBench/224,1,0.9930758,667,0.8368883312
fold_6,validate,BigCodeBench/397,1,0.9557624,1256,3.14
fold_6,validate,BigCodeBench/1094,1,0.9885777,273,0.6893939394
fold_6,validate,BigCodeBench/715,1,0.9666093,448,1.513513514
fold_6,validate,BigCodeBench/989,1,0.9969837,399,0.4026236125
fold_6,validate,BigCodeBench/1040,1,0.9960343,865,0.4586426299
fold_6,validate,BigCodeBench/914,1,0.994211,427,0.5865384615
fold_6,validate,BigCodeBench/524,1,0.99693143,518,0.5390218522
fold_6,validate,BigCodeBench/440,1,0.9964354,340,0.4657534247
fold_6,validate,BigCodeBench/975,1,0.9950428,123,0.384375
fold_6,validate,BigCodeBench/85,1,0.98979175,747,0.9701298701
fold_6,validate,BigCodeBench/219,1,0.98348,404,0.7523277467
fold_6,validate,BigCodeBench/567,1,0.9909481,322,0.5339966833
fold_6,validate,BigCodeBench/493,1,0.9974874,765,0.6681222707
fold_6,test,BigCodeBench/627,1,0.9960549,160,0.3448275862
fold_6,test,BigCodeBench/627,2,0.9977484,150,0.3232758621
fold_6,test,BigCodeBench/627,3,0.9814451,281,0.6056034483
fold_6,test,BigCodeBench/425,1,0.9892604,405,0.75
fold_6,test,BigCodeBench/425,2,0.989119,493,0.912962963
fold_6,test,BigCodeBench/425,3,0.98687875,406,0.7518518519
fold_6,test,BigCodeBench/1021,1,0.9977993,127,0.2347504621
fold_6,test,BigCodeBench/1021,2,0.9971888,132,0.2439926063
fold_6,test,BigCodeBench/1021,3,0.99700046,173,0.3197781885
fold_6,test,BigCodeBench/651,1,0.98702216,405,0.8766233766
fold_6,test,BigCodeBench/651,2,0.99454194,314,0.6796536797
fold_6,test,BigCodeBench/651,3,0.98973274,358,0.7748917749
fold_6,test,BigCodeBench/158,1,0.96671957,402,1.192878338
fold_6,test,BigCodeBench/158,2,0.94266105,445,1.320474777
fold_6,test,BigCodeBench/158,3,0.94176936,615,1.824925816
fold_6,test,BigCodeBench/90,1,0.99569535,315,0.3539325843
fold_6,test,BigCodeBench/90,2,0.99655735,520,0.5842696629
fold_6,test,BigCodeBench/90,3,0.9970509,395,0.4438202247
fold_6,test,BigCodeBench/793,1,0.9928134,209,0.6572327044
fold_6,test,BigCodeBench/793,2,0.9946239,194,0.6100628931
fold_6,test,BigCodeBench/793,3,0.9874512,109,0.3427672956
fold_6,test,BigCodeBench/84,1,0.9984081,1030,0.6816677697
fold_6,test,BigCodeBench/84,2,0.9980518,744,0.4923891463
fold_6,test,BigCodeBench/84,3,0.9971666,861,0.5698213104
fold_6,test,BigCodeBench/474,1,0.9934486,367,0.5881410256
fold_6,test,BigCodeBench/474,2,0.9925102,491,0.7868589744
fold_6,test,BigCodeBench/474,3,0.9933859,326,0.5224358974
fold_6,test,BigCodeBench/434,1,0.9956054,586,0.5830845771
fold_6,test,BigCodeBench/434,2,0.9943502,755,0.7512437811
fold_6,test,BigCodeBench/434,3,0.9915171,823,0.8189054726
fold_6,test,BigCodeBench/290,1,0.98489773,294,0.5212765957
fold_6,test,BigCodeBench/290,2,0.97626173,500,0.8865248227
fold_6,test,BigCodeBench/290,3,0.9908762,365,0.6471631206
fold_6,test,BigCodeBench/1103,1,0.98160505,349,0.6737451737
fold_6,test,BigCodeBench/1103,2,0.98220676,421,0.8127413127
fold_6,test,BigCodeBench/1103,3,0.99058986,343,0.6621621622
fold_6,test,BigCodeBench/1019,1,0.9922161,1113,1.06507177
fold_6,test,BigCodeBench/1019,2,0.99732274,575,0.5502392344
fold_6,test,BigCodeBench/1019,3,0.9950914,527,0.5043062201
fold_6,test,BigCodeBench/387,1,0.99606323,364,0.5155807365
fold_6,test,BigCodeBench/387,2,0.9910227,508,0.7195467422
fold_6,test,BigCodeBench/387,3,0.98942906,485,0.6869688385
fold_6,test,BigCodeBench/181,1,0.9952094,75,0.25
fold_6,test,BigCodeBench/181,2,0.9639502,472,1.573333333
fold_6,test,BigCodeBench/181,3,0.9973758,76,0.2533333333
fold_6,test,BigCodeBench/385,1,0.9879762,364,0.7193675889
fold_6,test,BigCodeBench/385,2,0.9850502,330,0.652173913
fold_6,test,BigCodeBench/385,3,0.9551291,752,1.486166008
fold_6,test,BigCodeBench/463,1,0.98896456,310,0.8781869688
fold_6,test,BigCodeBench/463,2,0.9772946,428,1.212464589
fold_6,test,BigCodeBench/463,3,0.98177046,278,0.7875354108
fold_6,test,BigCodeBench/801,1,0.97954327,877,1.186738836
fold_6,test,BigCodeBench/801,2,0.9864318,647,0.8755074425
fold_6,test,BigCodeBench/801,3,0.9866001,492,0.6657645467
fold_6,test,BigCodeBench/473,1,0.98789424,425,0.8095238095
fold_6,test,BigCodeBench/473,2,0.9872455,533,1.015238095
fold_6,test,BigCodeBench/473,3,0.99244964,393,0.7485714286
fold_6,test,BigCodeBench/800,1,0.9891056,568,0.531835206
fold_6,test,BigCodeBench/800,2,0.98553,521,0.4878277154
fold_6,test,BigCodeBench/800,3,0.98796695,552,0.5168539326
fold_6,test,BigCodeBench/601,1,0.98740447,463,0.6156914894
fold_6,test,BigCodeBench/601,2,0.99076897,459,0.6103723404
fold_6,test,BigCodeBench/601,3,0.988863,446,0.5930851064
fold_6,test,BigCodeBench/248,1,0.9874482,360,0.8450704225
fold_6,test,BigCodeBench/248,2,0.9858278,391,0.9178403756
