fold,split,task_id,distances,distances_norm
fold_5,test,BigCodeBench/1058,"[415, 452, 336]","[0.5894886363636364, 0.6420454545454546, 0.4772727272727273]"
fold_5,test,BigCodeBench/1068,"[137, 161, 156]","[0.2541743970315399, 0.2987012987012987, 0.2894248608534323]"
fold_5,test,BigCodeBench/494,"[470, 957, 666]","[0.4625984251968504, 0.9419291338582677, 0.655511811023622]"
fold_5,test,BigCodeBench/1082,"[512, 349, 191]","[1.1824480369515011, 0.8060046189376443, 0.44110854503464203]"
fold_5,test,BigCodeBench/910,"[662, 731, 876]","[1.310891089108911, 1.4475247524752475, 1.7346534653465346]"
fold_5,test,BigCodeBench/29,"[103, 251, 168]","[0.2814207650273224, 0.6857923497267759, 0.45901639344262296]"
fold_5,test,BigCodeBench/105,"[464, 347, 527]","[0.5093304061470911, 0.3809001097694841, 0.5784851811196488]"
fold_5,test,BigCodeBench/1121,"[846, 848, 641]","[2.115, 2.12, 1.6025]"
fold_5,test,BigCodeBench/771,"[414, 482, 668]","[0.5702479338842975, 0.6639118457300276, 0.9201101928374655]"
fold_5,test,BigCodeBench/661,"[368, 498, 437]","[1.0454545454545454, 1.4147727272727273, 1.2414772727272727]"
fold_5,test,BigCodeBench/298,"[461, 524, 520]","[0.7459546925566343, 0.8478964401294499, 0.8414239482200647]"
fold_5,test,BigCodeBench/915,"[232, 368, 152]","[0.37846655791190864, 0.600326264274062, 0.24796084828711257]"
fold_5,test,BigCodeBench/1139,"[131, 157, 317]","[0.2509578544061303, 0.3007662835249042, 0.60727969348659]"
fold_5,test,BigCodeBench/177,"[546, 500, 467]","[0.7036082474226805, 0.6443298969072165, 0.6018041237113402]"
fold_5,test,BigCodeBench/996,"[464, 421, 550]","[1.0474040632054176, 0.9503386004514672, 1.2415349887133182]"
fold_5,test,BigCodeBench/599,"[453, 458, 456]","[0.5984147952443857, 0.6050198150594451, 0.6023778071334214]"
fold_5,test,BigCodeBench/250,"[328, 446, 396]","[0.7256637168141593, 0.9867256637168141, 0.8761061946902655]"
fold_5,test,BigCodeBench/558,"[288, 318, 278]","[0.5294117647058824, 0.5845588235294118, 0.5110294117647058]"
fold_5,test,BigCodeBench/183,"[132, 123, 155]","[0.5665236051502146, 0.5278969957081545, 0.6652360515021459]"
fold_5,test,BigCodeBench/346,"[379, 324, 264]","[0.6044657097288676, 0.5167464114832536, 0.42105263157894735]"
fold_5,test,BigCodeBench/433,"[144, 145, 176]","[0.4585987261146497, 0.46178343949044587, 0.5605095541401274]"
fold_5,test,BigCodeBench/205,"[80, 55, 59]","[0.17094017094017094, 0.11752136752136752, 0.12606837606837606]"
fold_5,test,BigCodeBench/952,"[427, 442, 388]","[0.5284653465346535, 0.5470297029702971, 0.4801980198019802]"
fold_5,test,BigCodeBench/271,"[267, 236, 270]","[0.5842450765864332, 0.5164113785557987, 0.5908096280087527]"
fold_5,test,BigCodeBench/70,"[490, 728, 567]","[1.0187110187110187, 1.5135135135135136, 1.1787941787941787]"
fold_5,test,BigCodeBench/1073,"[372, 562, 506]","[0.9514066496163683, 1.4373401534526855, 1.2941176470588236]"
fold_5,test,BigCodeBench/972,"[266, 298, 255]","[0.5518672199170125, 0.6182572614107884, 0.529045643153527]"
fold_5,test,BigCodeBench/541,"[331, 404, 208]","[0.5171875, 0.63125, 0.325]"
fold_5,test,BigCodeBench/851,"[141, 152, 333]","[0.4208955223880597, 0.4537313432835821, 0.9940298507462687]"
fold_5,test,BigCodeBench/611,"[656, 510, 264]","[1.312, 1.02, 0.528]"
fold_5,test,BigCodeBench/1129,"[692, 771, 555]","[1.2313167259786477, 1.3718861209964412, 0.9875444839857651]"
fold_5,test,BigCodeBench/484,"[603, 785, 506]","[0.5775862068965517, 0.7519157088122606, 0.4846743295019157]"
fold_5,test,BigCodeBench/1116,"[326, 460, 281]","[0.5895117540687161, 0.8318264014466547, 0.5081374321880651]"
fold_5,test,BigCodeBench/995,"[254, 605, 375]","[0.28475336322869954, 0.6782511210762332, 0.4204035874439462]"
fold_5,test,BigCodeBench/458,"[900, 558, 917]","[0.9137055837563451, 0.566497461928934, 0.9309644670050762]"
fold_5,test,BigCodeBench/36,"[718, 614, 591]","[0.7208835341365462, 0.6164658634538153, 0.5933734939759037]"
fold_5,test,BigCodeBench/893,"[508, 393, 685]","[0.7559523809523809, 0.5848214285714286, 1.0193452380952381]"
fold_5,test,BigCodeBench/492,"[684, 420, 426]","[0.7685393258426966, 0.47191011235955055, 0.4786516853932584]"
fold_5,test,BigCodeBench/1100,"[362, 291, 360]","[0.7211155378486056, 0.5796812749003984, 0.7171314741035857]"
fold_5,test,BigCodeBench/32,"[382, 359, 340]","[1.5219123505976095, 1.4302788844621515, 1.3545816733067728]"
fold_5,test,BigCodeBench/652,"[280, 336, 217]","[0.32941176470588235, 0.3952941176470588, 0.25529411764705884]"
fold_5,test,BigCodeBench/479,"[668, 439, 626]","[0.8709256844850065, 0.5723598435462842, 0.8161668839634941]"
fold_5,test,BigCodeBench/592,"[710, 711, 660]","[1.0990712074303406, 1.1006191950464397, 1.021671826625387]"
fold_5,test,BigCodeBench/644,"[534, 529, 532]","[1.0269230769230768, 1.0173076923076922, 1.023076923076923]"
fold_5,test,BigCodeBench/988,"[634, 592, 612]","[0.6125603864734299, 0.5719806763285025, 0.591304347826087]"
fold_5,test,BigCodeBench/400,"[613, 742, 288]","[1.371364653243848, 1.6599552572706935, 0.6442953020134228]"
fold_5,test,BigCodeBench/150,"[704, 548, 908]","[0.9617486338797814, 0.7486338797814208, 1.2404371584699454]"
fold_5,test,BigCodeBench/847,"[305, 224, 321]","[0.6275720164609053, 0.4609053497942387, 0.6604938271604939]"
fold_5,test,BigCodeBench/301,"[235, 412, 285]","[0.3712480252764613, 0.65086887835703, 0.45023696682464454]"
fold_5,test,BigCodeBench/442,"[301, 316, 225]","[0.3706896551724138, 0.3891625615763547, 0.2770935960591133]"
fold_5,test,BigCodeBench/898,"[138, 71, 45]","[0.5130111524163569, 0.26394052044609667, 0.16728624535315986]"
fold_5,test,BigCodeBench/1000,"[282, 263, 195]","[0.8952380952380953, 0.834920634920635, 0.6190476190476191]"
fold_5,test,BigCodeBench/273,"[2332, 759, 1055]","[1.93687707641196, 0.6303986710963455, 0.8762458471760798]"
fold_5,test,BigCodeBench/593,"[545, 732, 969]","[0.5572597137014315, 0.7484662576687117, 0.99079754601227]"
fold_5,test,BigCodeBench/409,"[333, 462, 283]","[0.553156146179402, 0.7674418604651163, 0.4700996677740864]"
fold_5,test,BigCodeBench/488,"[594, 623, 697]","[0.6463547334058759, 0.6779107725788901, 0.7584330794341676]"
fold_5,test,BigCodeBench/1057,"[439, 464, 455]","[0.6148459383753502, 0.6498599439775911, 0.6372549019607843]"
fold_5,test,BigCodeBench/512,"[382, 577, 714]","[0.6420168067226891, 0.9697478991596639, 1.2]"
fold_5,test,BigCodeBench/563,"[231, 501, 229]","[0.7151702786377709, 1.5510835913312693, 0.7089783281733746]"
fold_5,test,BigCodeBench/811,"[434, 382, 293]","[0.6536144578313253, 0.5753012048192772, 0.44126506024096385]"
fold_5,test,BigCodeBench/553,"[322, 348, 330]","[0.579136690647482, 0.6258992805755396, 0.5935251798561151]"
fold_5,test,BigCodeBench/223,"[501, 491, 217]","[0.8994614003590664, 0.881508078994614, 0.3895870736086176]"
fold_5,test,BigCodeBench/326,"[249, 326, 248]","[0.42346938775510207, 0.5544217687074829, 0.4217687074829932]"
fold_5,test,BigCodeBench/313,"[477, 653, 559]","[0.4649122807017544, 0.6364522417153996, 0.5448343079922028]"
fold_5,test,BigCodeBench/1077,"[298, 392, 366]","[0.5528756957328386, 0.7272727272727273, 0.6790352504638218]"
fold_5,test,BigCodeBench/853,"[764, 650, 459]","[0.781985670419652, 0.6653019447287615, 0.46980552712384854]"
fold_5,test,BigCodeBench/53,"[170, 188, 277]","[0.33663366336633666, 0.3722772277227723, 0.5485148514851486]"
fold_5,test,BigCodeBench/608,"[462, 385, 370]","[0.8133802816901409, 0.6778169014084507, 0.6514084507042254]"
fold_5,test,BigCodeBench/95,"[471, 507, 669]","[0.45728155339805826, 0.49223300970873785, 0.6495145631067961]"
fold_5,test,BigCodeBench/945,"[364, 463, 333]","[0.5244956772334294, 0.6671469740634006, 0.47982708933717577]"
fold_5,test,BigCodeBench/109,"[736, 401, 520]","[1.0605187319884726, 0.5778097982708934, 0.7492795389048992]"
fold_5,test,BigCodeBench/254,"[185, 88, 194]","[0.9585492227979274, 0.45595854922279794, 1.005181347150259]"
fold_6,fit,BigCodeBench/63,[227],[0.47291666666666665]
fold_6,fit,BigCodeBench/1114,[192],[0.49740932642487046]
fold_6,fit,BigCodeBench/1001,[375],[0.6177924217462932]
fold_6,fit,BigCodeBench/725,[505],[1.2438423645320198]
fold_6,fit,BigCodeBench/568,[503],[0.8411371237458194]
fold_6,fit,BigCodeBench/399,[292],[0.5328467153284672]
fold_6,fit,BigCodeBench/1069,[636],[1.10801393728223]
fold_6,fit,BigCodeBench/208,[751],[1.3434704830053668]
fold_6,fit,BigCodeBench/475,[663],[0.7083333333333334]
fold_6,fit,BigCodeBench/439,[558],[1.6268221574344024]
fold_6,fit,BigCodeBench/173,[352],[0.8822055137844611]
fold_6,fit,BigCodeBench/985,[814],[0.5459423205902079]
fold_6,fit,BigCodeBench/909,[141],[0.2727272727272727]
fold_6,fit,BigCodeBench/713,[344],[0.4444444444444444]
fold_6,fit,BigCodeBench/594,[655],[0.8228643216080402]
fold_6,fit,BigCodeBench/360,[622],[0.8227513227513228]
fold_6,fit,BigCodeBench/203,[705],[0.7320872274143302]
fold_6,fit,BigCodeBench/822,[292],[0.4779050736497545]
fold_6,fit,BigCodeBench/314,[332],[0.6680080482897385]
fold_6,fit,BigCodeBench/491,[692],[0.6313868613138686]
fold_6,fit,BigCodeBench/933,[165],[0.642023346303502]
fold_6,fit,BigCodeBench/1015,[921],[0.748780487804878]
fold_6,fit,BigCodeBench/1137,[893],[1.4174603174603175]
fold_6,fit,BigCodeBench/507,[669],[0.6833503575076609]
fold_6,fit,BigCodeBench/1123,[372],[0.5731895223420647]
fold_6,fit,BigCodeBench/270,[59],[0.4068965517241379]
fold_6,fit,BigCodeBench/1065,[145],[0.4915254237288136]
fold_6,fit,BigCodeBench/720,[551],[0.7317397078353254]
fold_6,fit,BigCodeBench/88,[543],[1.1652360515021458]
fold_6,fit,BigCodeBench/435,[312],[0.5306122448979592]
fold_6,fit,BigCodeBench/946,[105],[0.2807486631016043]
fold_6,fit,BigCodeBench/875,[163],[0.35129310344827586]
fold_6,fit,BigCodeBench/232,[388],[0.9371980676328503]
fold_6,fit,BigCodeBench/565,[726],[1.7881773399014778]
fold_6,fit,BigCodeBench/402,[1025],[2.334851936218679]
fold_6,fit,BigCodeBench/1113,[412],[0.8174603174603174]
fold_6,fit,BigCodeBench/1044,[523],[0.7077131258457375]
fold_6,fit,BigCodeBench/1030,[64],[0.23703703703703705]
fold_6,fit,BigCodeBench/918,[231],[0.7042682926829268]
fold_6,fit,BigCodeBench/597,[233],[0.5534441805225653]
fold_6,fit,BigCodeBench/697,[238],[0.5666666666666667]
fold_6,fit,BigCodeBench/929,[254],[0.7426900584795322]
fold_6,fit,BigCodeBench/944,[226],[0.3074829931972789]
fold_6,fit,BigCodeBench/701,[403],[1.5381679389312977]
fold_6,fit,BigCodeBench/246,[389],[0.7124542124542125]
fold_6,validate,BigCodeBench/986,[788],[0.976456009913259]
fold_6,validate,BigCodeBench/913,[537],[0.6060948081264108]
fold_6,validate,BigCodeBench/89,[404],[0.4627720504009164]
fold_6,validate,BigCodeBench/388,[519],[1.4661016949152543]
fold_6,validate,BigCodeBench/584,[361],[0.45754119138149557]
fold_6,validate,BigCodeBench/1009,[462],[0.8716981132075472]
fold_6,validate,BigCodeBench/1105,[240],[0.39344262295081966]
fold_6,validate,BigCodeBench/237,[374],[0.5335235378031383]
fold_6,validate,BigCodeBench/412,[450],[1.4195583596214512]
fold_6,validate,BigCodeBench/15,[460],[0.5191873589164786]
fold_6,validate,BigCodeBench/81,[76],[0.18052256532066507]
fold_6,validate,BigCodeBench/204,[645],[1.4726027397260273]
fold_6,validate,BigCodeBench/154,[273],[0.7711864406779662]
fold_6,validate,BigCodeBench/1064,[277],[0.6723300970873787]
fold_6,validate,BigCodeBench/344,[218],[0.4589473684210526]
fold_6,validate,BigCodeBench/941,[273],[0.41615853658536583]
fold_6,validate,BigCodeBench/606,[47],[0.22380952380952382]
fold_6,validate,BigCodeBench/46,[444],[1.7689243027888446]
fold_6,validate,BigCodeBench/1056,[331],[0.48250728862973763]
fold_6,validate,BigCodeBench/602,[318],[0.8594594594594595]
fold_6,validate,BigCodeBench/785,[400],[0.5830903790087464]
fold_6,validate,BigCodeBench/583,[375],[0.5990415335463258]
fold_6,validate,BigCodeBench/1005,[426],[0.6563944530046225]
fold_6,validate,BigCodeBench/1012,[595],[0.5219298245614035]
fold_6,validate,BigCodeBench/103,[705],[1.010028653295129]
fold_6,validate,BigCodeBench/973,[487],[0.5839328537170264]
fold_6,validate,BigCodeBench/202,[489],[0.6253196930946292]
fold_6,validate,BigCodeBench/881,[619],[0.9238805970149254]
fold_6,validate,BigCodeBench/195,[527],[1.4398907103825136]
fold_6,validate,BigCodeBench/894,[425],[0.6277695716395865]
fold_6,validate,BigCodeBench/320,[214],[0.5059101654846335]
fold_6,validate,BigCodeBench/224,[667],[0.8368883312421581]
fold_6,validate,BigCodeBench/397,[1256],[3.14]
fold_6,validate,BigCodeBench/1094,[273],[0.6893939393939394]
fold_6,validate,BigCodeBench/715,[448],[1.5135135135135136]
fold_6,validate,BigCodeBench/989,[399],[0.4026236125126135]
fold_6,validate,BigCodeBench/1040,[865],[0.4586426299045599]
fold_6,validate,BigCodeBench/914,[427],[0.5865384615384616]
fold_6,validate,BigCodeBench/524,[518],[0.5390218522372529]
fold_6,validate,BigCodeBench/440,[340],[0.4657534246575342]
fold_6,validate,BigCodeBench/975,[123],[0.384375]
fold_6,validate,BigCodeBench/85,[747],[0.9701298701298702]
fold_6,validate,BigCodeBench/219,[404],[0.7523277467411545]
fold_6,validate,BigCodeBench/567,[322],[0.5339966832504146]
fold_6,validate,BigCodeBench/493,[765],[0.6681222707423581]
fold_6,test,BigCodeBench/627,"[160, 150, 281]","[0.3448275862068966, 0.3232758620689655, 0.6056034482758621]"
fold_6,test,BigCodeBench/425,"[405, 493, 406]","[0.75, 0.912962962962963, 0.7518518518518519]"
fold_6,test,BigCodeBench/1021,"[127, 132, 173]","[0.23475046210720887, 0.24399260628465805, 0.3197781885397412]"
fold_6,test,BigCodeBench/651,"[405, 314, 358]","[0.8766233766233766, 0.6796536796536796, 0.7748917748917749]"
fold_6,test,BigCodeBench/158,"[402, 445, 615]","[1.1928783382789319, 1.3204747774480712, 1.824925816023739]"
fold_6,test,BigCodeBench/90,"[315, 520, 395]","[0.3539325842696629, 0.5842696629213483, 0.4438202247191011]"
fold_6,test,BigCodeBench/793,"[209, 194, 109]","[0.6572327044025157, 0.610062893081761, 0.34276729559748426]"
fold_6,test,BigCodeBench/84,"[1030, 744, 861]","[0.6816677696889477, 0.4923891462607545, 0.5698213103904699]"
fold_6,test,BigCodeBench/474,"[367, 491, 326]","[0.5881410256410257, 0.7868589743589743, 0.5224358974358975]"
fold_6,test,BigCodeBench/434,"[586, 755, 823]","[0.5830845771144278, 0.7512437810945274, 0.8189054726368159]"
fold_6,test,BigCodeBench/290,"[294, 500, 365]","[0.5212765957446809, 0.8865248226950354, 0.6471631205673759]"
fold_6,test,BigCodeBench/1103,"[349, 421, 343]","[0.6737451737451737, 0.8127413127413128, 0.6621621621621622]"
fold_6,test,BigCodeBench/1019,"[1113, 575, 527]","[1.0650717703349282, 0.5502392344497608, 0.5043062200956938]"
fold_6,test,BigCodeBench/387,"[364, 508, 485]","[0.5155807365439093, 0.7195467422096318, 0.6869688385269122]"
fold_6,test,BigCodeBench/181,"[75, 472, 76]","[0.25, 1.5733333333333333, 0.25333333333333335]"
fold_6,test,BigCodeBench/385,"[364, 330, 752]","[0.7193675889328063, 0.6521739130434783, 1.4861660079051384]"
fold_6,test,BigCodeBench/463,"[310, 428, 278]","[0.8781869688385269, 1.2124645892351276, 0.7875354107648725]"
fold_6,test,BigCodeBench/801,"[877, 647, 492]","[1.1867388362652234, 0.8755074424898511, 0.6657645466847091]"
fold_6,test,BigCodeBench/473,"[425, 533, 393]","[0.8095238095238095, 1.0152380952380953, 0.7485714285714286]"
fold_6,test,BigCodeBench/800,"[568, 521, 552]","[0.5318352059925093, 0.48782771535580527, 0.5168539325842697]"
fold_6,test,BigCodeBench/601,"[463, 459, 446]","[0.6156914893617021, 0.6103723404255319, 0.5930851063829787]"
fold_6,test,BigCodeBench/248,"[360, 391, 308]","[0.8450704225352113, 0.9178403755868545, 0.7230046948356808]"
fold_6,test,BigCodeBench/39,"[416, 471, 362]","[0.6322188449848024, 0.71580547112462, 0.5501519756838906]"
fold_6,test,BigCodeBench/44,"[432, 451, 533]","[1.3170731707317074, 1.375, 1.625]"
fold_6,test,BigCodeBench/322,"[727, 716, 370]","[1.0520984081041969, 1.036179450072359, 0.5354558610709117]"
fold_6,test,BigCodeBench/449,"[209, 602, 353]","[0.324031007751938, 0.9333333333333333, 0.5472868217054263]"
fold_6,test,BigCodeBench/94,"[103, 266, 170]","[0.1925233644859813, 0.497196261682243, 0.3177570093457944]"
fold_6,test,BigCodeBench/1004,"[340, 418, 280]","[0.5772495755517827, 0.7096774193548387, 0.47538200339558573]"
fold_6,test,BigCodeBench/901,"[227, 131, 178]","[0.5456730769230769, 0.31490384615384615, 0.42788461538461536]"
fold_6,test,BigCodeBench/152,"[138, 226, 252]","[0.2247557003257329, 0.36807817589576547, 0.41042345276872966]"
fold_6,test,BigCodeBench/765,"[348, 183, 217]","[0.7310924369747899, 0.38445378151260506, 0.45588235294117646]"
fold_6,test,BigCodeBench/964,"[908, 857, 822]","[0.6118598382749326, 0.5774932614555256, 0.5539083557951483]"
fold_6,test,BigCodeBench/835,"[124, 117, 51]","[0.3887147335423197, 0.3667711598746082, 0.15987460815047022]"
fold_6,test,BigCodeBench/1071,"[174, 258, 278]","[0.4213075060532688, 0.6246973365617433, 0.6731234866828087]"
fold_6,test,BigCodeBench/570,"[699, 597, 433]","[1.59954233409611, 1.366132723112128, 0.9908466819221968]"
fold_6,test,BigCodeBench/372,"[483, 470, 310]","[1.0685840707964602, 1.0398230088495575, 0.6858407079646017]"
fold_6,test,BigCodeBench/79,"[350, 255, 364]","[0.6161971830985915, 0.448943661971831, 0.6408450704225352]"
fold_6,test,BigCodeBench/1046,"[106, 163, 177]","[0.28116710875331563, 0.4323607427055703, 0.46949602122015915]"
fold_6,test,BigCodeBench/6,"[638, 757, 322]","[2.031847133757962, 2.410828025477707, 1.0254777070063694]"
fold_6,test,BigCodeBench/12,"[415, 714, 452]","[0.532051282051282, 0.9153846153846154, 0.5794871794871795]"
fold_6,test,BigCodeBench/942,"[434, 377, 388]","[0.46466809421841543, 0.40364025695931477, 0.41541755888650966]"
fold_6,test,BigCodeBench/65,"[317, 351, 499]","[0.6861471861471862, 0.7597402597402597, 1.08008658008658]"
fold_6,test,BigCodeBench/231,"[523, 461, 389]","[0.590293453724605, 0.5203160270880361, 0.43905191873589167]"
fold_6,test,BigCodeBench/1090,"[205, 247, 264]","[0.4485776805251641, 0.5404814004376368, 0.5776805251641138]"
fold_6,test,BigCodeBench/576,"[276, 298, 342]","[0.5092250922509225, 0.5498154981549815, 0.6309963099630996]"
fold_6,test,BigCodeBench/728,"[631, 317, 363]","[0.8620218579234973, 0.43306010928961747, 0.4959016393442623]"
fold_6,test,BigCodeBench/1098,"[129, 112, 257]","[0.5608695652173913, 0.48695652173913045, 1.117391304347826]"
fold_6,test,BigCodeBench/871,"[562, 564, 371]","[0.9079159935379645, 0.9111470113085622, 0.5993537964458805]"
fold_6,test,BigCodeBench/503,"[346, 382, 340]","[0.47527472527472525, 0.5247252747252747, 0.46703296703296704]"
fold_6,test,BigCodeBench/1067,"[383, 610, 403]","[0.49039692701664533, 0.7810499359795134, 0.5160051216389244]"
fold_6,test,BigCodeBench/255,"[492, 548, 274]","[1.3085106382978724, 1.4574468085106382, 0.7287234042553191]"
fold_6,test,BigCodeBench/468,"[685, 475, 443]","[2.965367965367965, 2.0562770562770565, 1.9177489177489178]"
fold_6,test,BigCodeBench/802,"[222, 211, 204]","[0.5056947608200456, 0.4806378132118451, 0.4646924829157175]"
fold_6,test,BigCodeBench/1066,"[333, 420, 345]","[0.4416445623342175, 0.5570291777188329, 0.45755968169761274]"
fold_6,test,BigCodeBench/356,"[437, 453, 457]","[0.49715585893060293, 0.515358361774744, 0.5199089874857793]"
fold_6,test,BigCodeBench/457,"[614, 621, 423]","[1.7953216374269005, 1.8157894736842106, 1.236842105263158]"
fold_6,test,BigCodeBench/56,"[214, 177, 373]","[0.5587467362924282, 0.4621409921671018, 0.9738903394255874]"
fold_6,test,BigCodeBench/810,"[766, 558, 302]","[1.2745424292845258, 0.9284525790349417, 0.502495840266223]"
fold_6,test,BigCodeBench/324,"[447, 305, 427]","[0.8481973434535104, 0.5787476280834914, 0.8102466793168881]"
fold_6,test,BigCodeBench/899,"[108, 62, 112]","[0.3450479233226837, 0.19808306709265175, 0.35782747603833864]"
fold_6,test,BigCodeBench/1016,"[520, 607, 711]","[0.5520169851380042, 0.6443736730360934, 0.7547770700636943]"
fold_6,test,BigCodeBench/235,"[461, 644, 473]","[0.5581113801452785, 0.7796610169491526, 0.572639225181598]"
fold_6,test,BigCodeBench/428,"[252, 286, 326]","[0.35294117647058826, 0.4005602240896359, 0.4565826330532213]"
fold_6,test,BigCodeBench/190,"[796, 426, 453]","[0.9202312138728324, 0.49248554913294795, 0.5236994219653179]"
fold_6,test,BigCodeBench/319,"[385, 394, 324]","[0.8461538461538461, 0.865934065934066, 0.7120879120879121]"
fold_6,test,BigCodeBench/155,"[112, 172, 111]","[0.3085399449035813, 0.4738292011019284, 0.30578512396694213]"
fold_6,test,BigCodeBench/31,"[500, 415, 414]","[0.8665511265164645, 0.7192374350086655, 0.7175043327556326]"
fold_6,test,BigCodeBench/509,"[840, 906, 792]","[0.6368460955269143, 0.6868840030326004, 0.6004548900682335]"
fold_6,test,BigCodeBench/564,"[454, 387, 398]","[0.8423005565862709, 0.7179962894248608, 0.738404452690167]"
fold_6,test,BigCodeBench/522,"[590, 703, 578]","[0.6735159817351598, 0.8025114155251142, 0.6598173515981736]"
fold_6,test,BigCodeBench/267,"[143, 234, 209]","[0.2693032015065913, 0.4406779661016949, 0.3935969868173258]"
fold_6,test,BigCodeBench/737,"[457, 479, 519]","[0.577020202020202, 0.6047979797979798, 0.6553030303030303]"
fold_6,test,BigCodeBench/723,"[441, 508, 616]","[0.6661631419939577, 0.7673716012084593, 0.9305135951661632]"
fold_6,test,BigCodeBench/182,"[340, 488, 268]","[0.64030131826742, 0.9190207156308852, 0.504708097928437]"
fold_6,test,BigCodeBench/378,"[436, 453, 469]","[0.464818763326226, 0.48294243070362475, 0.5]"
fold_6,test,BigCodeBench/617,"[1238, 554, 573]","[1.0273858921161825, 0.4597510373443983, 0.4755186721991701]"
fold_6,test,BigCodeBench/526,"[516, 372, 279]","[0.7467438494934877, 0.5383502170767004, 0.4037626628075253]"
fold_6,test,BigCodeBench/892,"[142, 141, 188]","[0.461038961038961, 0.4577922077922078, 0.6103896103896104]"
fold_6,test,BigCodeBench/935,"[276, 290, 325]","[0.5317919075144508, 0.558766859344894, 0.626204238921002]"
fold_6,test,BigCodeBench/242,"[398, 496, 306]","[0.4907521578298397, 0.6115906288532675, 0.37731196054254007]"
fold_6,test,BigCodeBench/411,"[89, 103, 97]","[0.2688821752265861, 0.311178247734139, 0.2930513595166163]"
fold_6,test,BigCodeBench/13,"[588, 469, 330]","[0.5335753176043557, 0.42558983666061706, 0.29945553539019965]"
fold_6,test,BigCodeBench/264,"[314, 464, 325]","[0.623015873015873, 0.9206349206349206, 0.6448412698412699]"
fold_6,test,BigCodeBench/49,"[251, 322, 167]","[0.5340425531914894, 0.6851063829787234, 0.3553191489361702]"
fold_6,test,BigCodeBench/934,"[185, 146, 166]","[0.7773109243697479, 0.6134453781512605, 0.6974789915966386]"
fold_6,test,BigCodeBench/124,"[286, 311, 271]","[0.36855670103092786, 0.4007731958762887, 0.3492268041237113]"
fold_6,test,BigCodeBench/386,"[204, 200, 91]","[0.5528455284552846, 0.5420054200542005, 0.24661246612466126]"
fold_6,test,BigCodeBench/569,"[353, 436, 315]","[0.9051282051282051, 1.117948717948718, 0.8076923076923077]"
fold_6,test,BigCodeBench/1102,"[342, 590, 536]","[0.5836177474402731, 1.006825938566553, 0.9146757679180887]"
fold_6,test,BigCodeBench/664,"[546, 778, 428]","[0.78, 1.1114285714285714, 0.6114285714285714]"
fold_6,test,BigCodeBench/429,"[356, 434, 444]","[0.6345811051693404, 0.7736185383244206, 0.7914438502673797]"
fold_6,test,BigCodeBench/849,"[140, 136, 165]","[0.343980343980344, 0.33415233415233414, 0.40540540540540543]"
fold_6,test,BigCodeBench/66,"[204, 319, 452]","[0.6845637583892618, 1.070469798657718, 1.516778523489933]"
fold_6,test,BigCodeBench/469,"[342, 304, 367]","[0.43236409608091025, 0.3843236409608091, 0.4639696586599241]"
fold_6,test,BigCodeBench/635,"[863, 668, 824]","[0.6378418329637842, 0.49371766444937176, 0.6090169992609017]"
fold_6,test,BigCodeBench/329,"[357, 451, 282]","[1.0593471810089021, 1.3382789317507418, 0.8367952522255193]"
fold_6,test,BigCodeBench/773,"[291, 363, 197]","[0.5150442477876106, 0.6424778761061947, 0.3486725663716814]"
fold_6,test,BigCodeBench/229,"[298, 293, 301]","[0.38402061855670105, 0.37757731958762886, 0.38788659793814434]"
fold_6,test,BigCodeBench/726,"[287, 189, 175]","[0.5929752066115702, 0.390495867768595, 0.3615702479338843]"
fold_6,test,BigCodeBench/51,"[364, 379, 351]","[0.5126760563380282, 0.5338028169014084, 0.4943661971830986]"
fold_6,test,BigCodeBench/951,"[420, 330, 442]","[0.6008583690987125, 0.4721030042918455, 0.6323319027181689]"
fold_6,test,BigCodeBench/476,"[340, 301, 374]","[1.1003236245954693, 0.9741100323624595, 1.2103559870550162]"
fold_6,test,BigCodeBench/188,"[770, 591, 643]","[0.7051282051282052, 0.5412087912087912, 0.5888278388278388]"
fold_6,test,BigCodeBench/528,"[521, 909, 418]","[0.7317415730337079, 1.276685393258427, 0.5870786516853933]"
fold_6,test,BigCodeBench/582,"[360, 427, 380]","[0.6654343807763401, 0.789279112754159, 0.7024029574861368]"
fold_6,test,BigCodeBench/348,"[1380, 436, 328]","[3.780821917808219, 1.1945205479452055, 0.8986301369863013]"
fold_6,test,BigCodeBench/886,"[261, 387, 626]","[0.5294117647058824, 0.7849898580121704, 1.2697768762677484]"
fold_6,test,BigCodeBench/779,"[954, 896, 869]","[0.6437246963562753, 0.6045883940620783, 0.5863697705802969]"
fold_6,test,BigCodeBench/241,"[185, 288, 251]","[0.3862212943632568, 0.6012526096033403, 0.524008350730689]"
fold_6,test,BigCodeBench/1097,"[196, 169, 173]","[0.1636060100166945, 0.14106844741235391, 0.14440734557595994]"
fold_6,test,BigCodeBench/763,"[1283, 480, 418]","[1.7894002789400278, 0.6694560669456067, 0.5829846582984658]"
fold_6,test,BigCodeBench/620,"[107, 497, 122]","[0.4053030303030303, 1.8825757575757576, 0.4621212121212121]"
fold_6,test,BigCodeBench/395,"[261, 263, 295]","[0.3367741935483871, 0.3393548387096774, 0.38064516129032255]"
fold_6,test,BigCodeBench/618,"[475, 481, 461]","[0.5214050493962679, 0.5279912184412733, 0.5060373216245884]"
