fold,split,task_id,impl_index,distance,distance_norm
fold_3,test,BigCodeBench/915,1,232,0.37846655791190864
fold_3,test,BigCodeBench/915,2,368,0.600326264274062
fold_3,test,BigCodeBench/915,3,152,0.24796084828711257
fold_3,test,BigCodeBench/1139,1,131,0.2509578544061303
fold_3,test,BigCodeBench/1139,2,157,0.3007662835249042
fold_3,test,BigCodeBench/1139,3,317,0.60727969348659
fold_3,test,BigCodeBench/177,1,546,0.7036082474226805
fold_3,test,BigCodeBench/177,2,500,0.6443298969072165
fold_3,test,BigCodeBench/177,3,467,0.6018041237113402
fold_3,test,BigCodeBench/996,1,464,1.0474040632054176
fold_3,test,BigCodeBench/996,2,421,0.9503386004514672
fold_3,test,BigCodeBench/996,3,550,1.2415349887133182
fold_3,test,BigCodeBench/599,1,453,0.5984147952443857
fold_3,test,BigCodeBench/599,2,458,0.6050198150594451
fold_3,test,BigCodeBench/599,3,456,0.6023778071334214
fold_3,test,BigCodeBench/250,1,328,0.7256637168141593
fold_3,test,BigCodeBench/250,2,446,0.9867256637168141
fold_3,test,BigCodeBench/250,3,396,0.8761061946902655
fold_3,test,BigCodeBench/558,1,288,0.5294117647058824
fold_3,test,BigCodeBench/558,2,318,0.5845588235294118
fold_3,test,BigCodeBench/558,3,278,0.5110294117647058
fold_3,test,BigCodeBench/183,1,132,0.5665236051502146
fold_3,test,BigCodeBench/183,2,123,0.5278969957081545
fold_3,test,BigCodeBench/183,3,155,0.6652360515021459
fold_3,test,BigCodeBench/346,1,379,0.6044657097288676
fold_3,test,BigCodeBench/346,2,324,0.5167464114832536
fold_3,test,BigCodeBench/346,3,264,0.42105263157894735
fold_3,test,BigCodeBench/433,1,144,0.4585987261146497
fold_3,test,BigCodeBench/433,2,145,0.46178343949044587
fold_3,test,BigCodeBench/433,3,176,0.5605095541401274
fold_3,test,BigCodeBench/205,1,80,0.17094017094017094
fold_3,test,BigCodeBench/205,2,55,0.11752136752136752
fold_3,test,BigCodeBench/205,3,59,0.12606837606837606
fold_3,test,BigCodeBench/952,1,427,0.5284653465346535
fold_3,test,BigCodeBench/952,2,442,0.5470297029702971
fold_3,test,BigCodeBench/952,3,388,0.4801980198019802
fold_3,test,BigCodeBench/271,1,267,0.5842450765864332
fold_3,test,BigCodeBench/271,2,236,0.5164113785557987
fold_3,test,BigCodeBench/271,3,270,0.5908096280087527
fold_3,test,BigCodeBench/70,1,490,1.0187110187110187
fold_3,test,BigCodeBench/70,2,728,1.5135135135135136
fold_3,test,BigCodeBench/70,3,567,1.1787941787941787
fold_3,test,BigCodeBench/1073,1,372,0.9514066496163683
fold_3,test,BigCodeBench/1073,2,562,1.4373401534526855
fold_3,test,BigCodeBench/1073,3,506,1.2941176470588236
fold_3,test,BigCodeBench/972,1,266,0.5518672199170125
fold_3,test,BigCodeBench/972,2,298,0.6182572614107884
fold_3,test,BigCodeBench/972,3,255,0.529045643153527
fold_3,test,BigCodeBench/541,1,331,0.5171875
fold_3,test,BigCodeBench/541,2,404,0.63125
fold_3,test,BigCodeBench/541,3,208,0.325
fold_3,test,BigCodeBench/851,1,141,0.4208955223880597
fold_3,test,BigCodeBench/851,2,152,0.4537313432835821
fold_3,test,BigCodeBench/851,3,333,0.9940298507462687
fold_3,test,BigCodeBench/611,1,656,1.312
fold_3,test,BigCodeBench/611,2,510,1.02
fold_3,test,BigCodeBench/611,3,264,0.528
fold_3,test,BigCodeBench/1129,1,692,1.2313167259786477
fold_3,test,BigCodeBench/1129,2,771,1.3718861209964412
fold_3,test,BigCodeBench/1129,3,555,0.9875444839857651
fold_3,test,BigCodeBench/484,1,603,0.5775862068965517
fold_3,test,BigCodeBench/484,2,785,0.7519157088122606
fold_3,test,BigCodeBench/484,3,506,0.4846743295019157
fold_3,test,BigCodeBench/1116,1,326,0.5895117540687161
fold_3,test,BigCodeBench/1116,2,460,0.8318264014466547
fold_3,test,BigCodeBench/1116,3,281,0.5081374321880651
fold_3,test,BigCodeBench/995,1,254,0.28475336322869954
fold_3,test,BigCodeBench/995,2,605,0.6782511210762332
fold_3,test,BigCodeBench/995,3,375,0.4204035874439462
fold_3,test,BigCodeBench/458,1,900,0.9137055837563451
fold_3,test,BigCodeBench/458,2,558,0.566497461928934
fold_3,test,BigCodeBench/458,3,917,0.9309644670050762
fold_3,test,BigCodeBench/36,1,718,0.7208835341365462
fold_3,test,BigCodeBench/36,2,614,0.6164658634538153
fold_3,test,BigCodeBench/36,3,591,0.5933734939759037
fold_3,test,BigCodeBench/893,1,508,0.7559523809523809
fold_3,test,BigCodeBench/893,2,393,0.5848214285714286
fold_3,test,BigCodeBench/893,3,685,1.0193452380952381
fold_3,test,BigCodeBench/492,1,684,0.7685393258426966
fold_3,test,BigCodeBench/492,2,420,0.47191011235955055
fold_3,test,BigCodeBench/492,3,426,0.4786516853932584
fold_3,test,BigCodeBench/1100,1,362,0.7211155378486056
fold_3,test,BigCodeBench/1100,2,291,0.5796812749003984
fold_3,test,BigCodeBench/1100,3,360,0.7171314741035857
fold_3,test,BigCodeBench/32,1,382,1.5219123505976095
fold_3,test,BigCodeBench/32,2,359,1.4302788844621515
fold_3,test,BigCodeBench/32,3,340,1.3545816733067728
fold_3,test,BigCodeBench/652,1,280,0.32941176470588235
fold_3,test,BigCodeBench/652,2,336,0.3952941176470588
fold_3,test,BigCodeBench/652,3,217,0.25529411764705884
fold_3,test,BigCodeBench/479,1,668,0.8709256844850065
fold_3,test,BigCodeBench/479,2,439,0.5723598435462842
fold_3,test,BigCodeBench/479,3,626,0.8161668839634941
fold_3,test,BigCodeBench/592,1,710,1.0990712074303406
fold_3,test,BigCodeBench/592,2,711,1.1006191950464397
fold_3,test,BigCodeBench/592,3,660,1.021671826625387
fold_3,test,BigCodeBench/644,1,534,1.0269230769230768
fold_3,test,BigCodeBench/644,2,529,1.0173076923076922
fold_3,test,BigCodeBench/644,3,532,1.023076923076923
fold_3,test,BigCodeBench/988,1,634,0.6125603864734299
fold_3,test,BigCodeBench/988,2,592,0.5719806763285025
fold_3,test,BigCodeBench/988,3,612,0.591304347826087
fold_3,test,BigCodeBench/400,1,613,1.371364653243848
fold_3,test,BigCodeBench/400,2,742,1.6599552572706935
fold_3,test,BigCodeBench/400,3,288,0.6442953020134228
fold_3,test,BigCodeBench/150,1,704,0.9617486338797814
fold_3,test,BigCodeBench/150,2,548,0.7486338797814208
fold_3,test,BigCodeBench/150,3,908,1.2404371584699454
fold_3,test,BigCodeBench/847,1,305,0.6275720164609053
fold_3,test,BigCodeBench/847,2,224,0.4609053497942387
fold_3,test,BigCodeBench/847,3,321,0.6604938271604939
fold_3,test,BigCodeBench/301,1,235,0.3712480252764613
fold_3,test,BigCodeBench/301,2,412,0.65086887835703
fold_3,test,BigCodeBench/301,3,285,0.45023696682464454
fold_3,test,BigCodeBench/442,1,301,0.3706896551724138
fold_3,test,BigCodeBench/442,2,316,0.3891625615763547
fold_3,test,BigCodeBench/442,3,225,0.2770935960591133
fold_3,test,BigCodeBench/898,1,138,0.5130111524163569
fold_3,test,BigCodeBench/898,2,71,0.26394052044609667
fold_3,test,BigCodeBench/898,3,45,0.16728624535315986
fold_3,test,BigCodeBench/1000,1,282,0.8952380952380953
fold_3,test,BigCodeBench/1000,2,263,0.834920634920635
fold_3,test,BigCodeBench/1000,3,195,0.6190476190476191
fold_3,test,BigCodeBench/273,1,2332,1.93687707641196
fold_3,test,BigCodeBench/273,2,759,0.6303986710963455
fold_3,test,BigCodeBench/273,3,1055,0.8762458471760798
fold_3,test,BigCodeBench/593,1,545,0.5572597137014315
fold_3,test,BigCodeBench/593,2,732,0.7484662576687117
fold_3,test,BigCodeBench/593,3,969,0.99079754601227
fold_3,test,BigCodeBench/409,1,333,0.553156146179402
fold_3,test,BigCodeBench/409,2,462,0.7674418604651163
fold_3,test,BigCodeBench/409,3,283,0.4700996677740864
fold_3,test,BigCodeBench/488,1,594,0.6463547334058759
fold_3,test,BigCodeBench/488,2,623,0.6779107725788901
fold_3,test,BigCodeBench/488,3,697,0.7584330794341676
fold_3,test,BigCodeBench/1057,1,439,0.6148459383753502
fold_3,test,BigCodeBench/1057,2,464,0.6498599439775911
fold_3,test,BigCodeBench/1057,3,455,0.6372549019607843
fold_3,test,BigCodeBench/512,1,382,0.6420168067226891
fold_3,test,BigCodeBench/512,2,577,0.9697478991596639
fold_3,test,BigCodeBench/512,3,714,1.2
fold_3,test,BigCodeBench/563,1,231,0.7151702786377709
fold_3,test,BigCodeBench/563,2,501,1.5510835913312693
fold_3,test,BigCodeBench/563,3,229,0.7089783281733746
fold_3,test,BigCodeBench/811,1,434,0.6536144578313253
fold_3,test,BigCodeBench/811,2,382,0.5753012048192772
fold_3,test,BigCodeBench/811,3,293,0.44126506024096385
fold_3,test,BigCodeBench/553,1,322,0.579136690647482
fold_3,test,BigCodeBench/553,2,348,0.6258992805755396
fold_3,test,BigCodeBench/553,3,330,0.5935251798561151
fold_3,test,BigCodeBench/223,1,501,0.8994614003590664
fold_3,test,BigCodeBench/223,2,491,0.881508078994614
fold_3,test,BigCodeBench/223,3,217,0.3895870736086176
fold_3,test,BigCodeBench/326,1,249,0.42346938775510207
fold_3,test,BigCodeBench/326,2,326,0.5544217687074829
fold_3,test,BigCodeBench/326,3,248,0.4217687074829932
fold_3,test,BigCodeBench/313,1,477,0.4649122807017544
fold_3,test,BigCodeBench/313,2,653,0.6364522417153996
fold_3,test,BigCodeBench/313,3,559,0.5448343079922028
fold_3,test,BigCodeBench/1077,1,298,0.5528756957328386
fold_3,test,BigCodeBench/1077,2,392,0.7272727272727273
fold_3,test,BigCodeBench/1077,3,366,0.6790352504638218
fold_3,test,BigCodeBench/853,1,764,0.781985670419652
fold_3,test,BigCodeBench/853,2,650,0.6653019447287615
fold_3,test,BigCodeBench/853,3,459,0.46980552712384854
fold_3,test,BigCodeBench/53,1,170,0.33663366336633666
fold_3,test,BigCodeBench/53,2,188,0.3722772277227723
fold_3,test,BigCodeBench/53,3,277,0.5485148514851486
fold_3,test,BigCodeBench/608,1,462,0.8133802816901409
fold_3,test,BigCodeBench/608,2,385,0.6778169014084507
fold_3,test,BigCodeBench/608,3,370,0.6514084507042254
fold_3,test,BigCodeBench/95,1,471,0.45728155339805826
fold_3,test,BigCodeBench/95,2,507,0.49223300970873785
fold_3,test,BigCodeBench/95,3,669,0.6495145631067961
fold_3,test,BigCodeBench/945,1,364,0.5244956772334294
fold_3,test,BigCodeBench/945,2,463,0.6671469740634006
fold_3,test,BigCodeBench/945,3,333,0.47982708933717577
fold_3,test,BigCodeBench/109,1,736,1.0605187319884726
fold_3,test,BigCodeBench/109,2,401,0.5778097982708934
fold_3,test,BigCodeBench/109,3,520,0.7492795389048992
fold_3,test,BigCodeBench/254,1,185,0.9585492227979274
fold_3,test,BigCodeBench/254,2,88,0.45595854922279794
fold_3,test,BigCodeBench/254,3,194,1.005181347150259
fold_3,test,BigCodeBench/189,1,265,0.742296918767507
fold_3,test,BigCodeBench/189,2,207,0.5798319327731093
fold_3,test,BigCodeBench/189,3,348,0.9747899159663865
fold_3,test,BigCodeBench/61,1,186,0.28440366972477066
fold_3,test,BigCodeBench/61,2,437,0.6681957186544343
fold_3,test,BigCodeBench/61,3,313,0.4785932721712538
fold_3,test,BigCodeBench/916,1,230,0.38079470198675497
fold_3,test,BigCodeBench/916,2,443,0.7334437086092715
fold_3,test,BigCodeBench/916,3,471,0.7798013245033113
fold_3,test,BigCodeBench/132,1,407,0.588150289017341
fold_3,test,BigCodeBench/132,2,626,0.9046242774566474
fold_3,test,BigCodeBench/132,3,246,0.3554913294797688
fold_3,test,BigCodeBench/1108,1,508,0.7175141242937854
fold_3,test,BigCodeBench/1108,2,488,0.6892655367231638
fold_3,test,BigCodeBench/1108,3,533,0.7528248587570622
fold_3,test,BigCodeBench/482,1,746,0.5855572998430141
fold_3,test,BigCodeBench/482,2,706,0.554160125588697
fold_3,test,BigCodeBench/482,3,758,0.5949764521193093
fold_3,test,BigCodeBench/865,1,266,0.5135135135135135
fold_3,test,BigCodeBench/865,2,252,0.4864864864864865
fold_3,test,BigCodeBench/865,3,254,0.49034749034749037
fold_4,fit,BigCodeBench/610,1,486,0.8950276243093923
fold_4,fit,BigCodeBench/305,1,169,0.4152334152334152
fold_4,fit,BigCodeBench/799,1,324,0.4396200814111262
fold_4,fit,BigCodeBench/518,1,439,0.5628205128205128
fold_4,fit,BigCodeBench/211,1,943,1.5283630470016207
fold_4,fit,BigCodeBench/579,1,570,0.6397306397306397
fold_4,fit,BigCodeBench/121,1,457,0.6052980132450331
fold_4,fit,BigCodeBench/657,1,309,0.5158597662771286
fold_4,fit,BigCodeBench/422,1,240,0.5417607223476298
fold_4,fit,BigCodeBench/1042,1,872,1.0927318295739348
fold_4,fit,BigCodeBench/424,1,660,0.5655526992287918
fold_4,fit,BigCodeBench/74,1,269,0.4727592267135325
fold_4,fit,BigCodeBench/486,1,597,0.8013422818791947
fold_4,fit,BigCodeBench/821,1,245,0.5432372505543237
fold_4,fit,BigCodeBench/111,1,633,1.1243339253996447
fold_4,fit,BigCodeBench/655,1,752,0.5255066387141859
fold_4,fit,BigCodeBench/452,1,179,0.2448700410396717
fold_4,fit,BigCodeBench/888,1,366,1.1296296296296295
fold_4,fit,BigCodeBench/1058,1,336,0.4772727272727273
fold_4,fit,BigCodeBench/1068,1,156,0.2894248608534323
fold_4,fit,BigCodeBench/494,1,666,0.655511811023622
fold_4,fit,BigCodeBench/1082,1,349,0.8060046189376443
fold_4,fit,BigCodeBench/910,1,731,1.4475247524752475
fold_4,fit,BigCodeBench/29,1,251,0.6857923497267759
fold_4,fit,BigCodeBench/105,1,347,0.3809001097694841
fold_4,fit,BigCodeBench/1121,1,641,1.6025
fold_4,fit,BigCodeBench/771,1,482,0.6639118457300276
fold_4,fit,BigCodeBench/661,1,498,1.4147727272727273
fold_4,fit,BigCodeBench/298,1,520,0.8414239482200647
fold_4,fit,BigCodeBench/915,1,152,0.24796084828711257
fold_4,fit,BigCodeBench/1139,1,157,0.3007662835249042
fold_4,fit,BigCodeBench/177,1,467,0.6018041237113402
fold_4,fit,BigCodeBench/996,1,550,1.2415349887133182
fold_4,fit,BigCodeBench/599,1,456,0.6023778071334214
fold_4,fit,BigCodeBench/250,1,446,0.9867256637168141
fold_4,fit,BigCodeBench/558,1,278,0.5110294117647058
fold_4,fit,BigCodeBench/183,1,155,0.6652360515021459
fold_4,fit,BigCodeBench/346,1,264,0.42105263157894735
fold_4,fit,BigCodeBench/433,1,176,0.5605095541401274
fold_4,fit,BigCodeBench/205,1,80,0.17094017094017094
fold_4,fit,BigCodeBench/952,1,388,0.4801980198019802
fold_4,fit,BigCodeBench/271,1,270,0.5908096280087527
fold_4,fit,BigCodeBench/70,1,567,1.1787941787941787
fold_4,fit,BigCodeBench/1073,1,372,0.9514066496163683
fold_4,fit,BigCodeBench/972,1,298,0.6182572614107884
fold_4,validate,BigCodeBench/541,1,208,0.325
fold_4,validate,BigCodeBench/851,1,141,0.4208955223880597
fold_4,validate,BigCodeBench/611,1,656,1.312
fold_4,validate,BigCodeBench/1129,1,692,1.2313167259786477
fold_4,validate,BigCodeBench/484,1,506,0.4846743295019157
fold_4,validate,BigCodeBench/1116,1,460,0.8318264014466547
fold_4,validate,BigCodeBench/995,1,254,0.28475336322869954
fold_4,validate,BigCodeBench/458,1,900,0.9137055837563451
fold_4,validate,BigCodeBench/36,1,614,0.6164658634538153
fold_4,validate,BigCodeBench/893,1,508,0.7559523809523809
fold_4,validate,BigCodeBench/492,1,684,0.7685393258426966
fold_4,validate,BigCodeBench/1100,1,362,0.7211155378486056
fold_4,validate,BigCodeBench/32,1,359,1.4302788844621515
fold_4,validate,BigCodeBench/652,1,217,0.25529411764705884
fold_4,validate,BigCodeBench/479,1,439,0.5723598435462842
fold_4,validate,BigCodeBench/592,1,660,1.021671826625387
fold_4,validate,BigCodeBench/644,1,534,1.0269230769230768
fold_4,validate,BigCodeBench/988,1,592,0.5719806763285025
fold_4,validate,BigCodeBench/400,1,742,1.6599552572706935
fold_4,validate,BigCodeBench/150,1,908,1.2404371584699454
fold_4,validate,BigCodeBench/847,1,321,0.6604938271604939
fold_4,validate,BigCodeBench/301,1,285,0.45023696682464454
fold_4,validate,BigCodeBench/442,1,301,0.3706896551724138
fold_4,validate,BigCodeBench/898,1,45,0.16728624535315986
fold_4,validate,BigCodeBench/1000,1,195,0.6190476190476191
fold_4,validate,BigCodeBench/273,1,759,0.6303986710963455
fold_4,validate,BigCodeBench/593,1,732,0.7484662576687117
fold_4,validate,BigCodeBench/409,1,283,0.4700996677740864
fold_4,validate,BigCodeBench/488,1,594,0.6463547334058759
fold_4,validate,BigCodeBench/1057,1,455,0.6372549019607843
fold_4,validate,BigCodeBench/512,1,577,0.9697478991596639
fold_4,validate,BigCodeBench/563,1,231,0.7151702786377709
fold_4,validate,BigCodeBench/811,1,382,0.5753012048192772
fold_4,validate,BigCodeBench/553,1,322,0.579136690647482
fold_4,validate,BigCodeBench/223,1,491,0.881508078994614
fold_4,validate,BigCodeBench/326,1,249,0.42346938775510207
fold_4,validate,BigCodeBench/313,1,559,0.5448343079922028
fold_4,validate,BigCodeBench/1077,1,366,0.6790352504638218
fold_4,validate,BigCodeBench/853,1,650,0.6653019447287615
fold_4,validate,BigCodeBench/53,1,277,0.5485148514851486
fold_4,validate,BigCodeBench/608,1,385,0.6778169014084507
fold_4,validate,BigCodeBench/95,1,471,0.45728155339805826
fold_4,validate,BigCodeBench/945,1,333,0.47982708933717577
fold_4,validate,BigCodeBench/109,1,736,1.0605187319884726
fold_4,validate,BigCodeBench/254,1,194,1.005181347150259
fold_4,test,BigCodeBench/627,1,160,0.3448275862068966
fold_4,test,BigCodeBench/627,2,150,0.3232758620689655
fold_4,test,BigCodeBench/627,3,281,0.6056034482758621
fold_4,test,BigCodeBench/425,1,405,0.75
fold_4,test,BigCodeBench/425,2,493,0.912962962962963
fold_4,test,BigCodeBench/425,3,406,0.7518518518518519
fold_4,test,BigCodeBench/1021,1,127,0.23475046210720887
fold_4,test,BigCodeBench/1021,2,132,0.24399260628465805
fold_4,test,BigCodeBench/1021,3,173,0.3197781885397412
fold_4,test,BigCodeBench/651,1,405,0.8766233766233766
fold_4,test,BigCodeBench/651,2,314,0.6796536796536796
fold_4,test,BigCodeBench/651,3,358,0.7748917748917749
fold_4,test,BigCodeBench/158,1,402,1.1928783382789319
fold_4,test,BigCodeBench/158,2,445,1.3204747774480712
fold_4,test,BigCodeBench/158,3,615,1.824925816023739
fold_4,test,BigCodeBench/90,1,315,0.3539325842696629
fold_4,test,BigCodeBench/90,2,520,0.5842696629213483
fold_4,test,BigCodeBench/90,3,395,0.4438202247191011
fold_4,test,BigCodeBench/793,1,209,0.6572327044025157
fold_4,test,BigCodeBench/793,2,194,0.610062893081761
fold_4,test,BigCodeBench/793,3,109,0.34276729559748426
fold_4,test,BigCodeBench/84,1,1030,0.6816677696889477
fold_4,test,BigCodeBench/84,2,744,0.4923891462607545
fold_4,test,BigCodeBench/84,3,861,0.5698213103904699
fold_4,test,BigCodeBench/474,1,367,0.5881410256410257
fold_4,test,BigCodeBench/474,2,491,0.7868589743589743
fold_4,test,BigCodeBench/474,3,326,0.5224358974358975
fold_4,test,BigCodeBench/434,1,586,0.5830845771144278
fold_4,test,BigCodeBench/434,2,755,0.7512437810945274
fold_4,test,BigCodeBench/434,3,823,0.8189054726368159
fold_4,test,BigCodeBench/290,1,294,0.5212765957446809
fold_4,test,BigCodeBench/290,2,500,0.8865248226950354
fold_4,test,BigCodeBench/290,3,365,0.6471631205673759
fold_4,test,BigCodeBench/1103,1,349,0.6737451737451737
fold_4,test,BigCodeBench/1103,2,421,0.8127413127413128
fold_4,test,BigCodeBench/1103,3,343,0.6621621621621622
fold_4,test,BigCodeBench/1019,1,1113,1.0650717703349282
fold_4,test,BigCodeBench/1019,2,575,0.5502392344497608
fold_4,test,BigCodeBench/1019,3,527,0.5043062200956938
fold_4,test,BigCodeBench/387,1,364,0.5155807365439093
fold_4,test,BigCodeBench/387,2,508,0.7195467422096318
fold_4,test,BigCodeBench/387,3,485,0.6869688385269122
fold_4,test,BigCodeBench/181,1,75,0.25
fold_4,test,BigCodeBench/181,2,472,1.5733333333333333
fold_4,test,BigCodeBench/181,3,76,0.25333333333333335
fold_4,test,BigCodeBench/385,1,364,0.7193675889328063
fold_4,test,BigCodeBench/385,2,330,0.6521739130434783
fold_4,test,BigCodeBench/385,3,752,1.4861660079051384
fold_4,test,BigCodeBench/463,1,310,0.8781869688385269
fold_4,test,BigCodeBench/463,2,428,1.2124645892351276
fold_4,test,BigCodeBench/463,3,278,0.7875354107648725
fold_4,test,BigCodeBench/801,1,877,1.1867388362652234
fold_4,test,BigCodeBench/801,2,647,0.8755074424898511
fold_4,test,BigCodeBench/801,3,492,0.6657645466847091
fold_4,test,BigCodeBench/473,1,425,0.8095238095238095
fold_4,test,BigCodeBench/473,2,533,1.0152380952380953
fold_4,test,BigCodeBench/473,3,393,0.7485714285714286
fold_4,test,BigCodeBench/800,1,568,0.5318352059925093
fold_4,test,BigCodeBench/800,2,521,0.48782771535580527
fold_4,test,BigCodeBench/800,3,552,0.5168539325842697
fold_4,test,BigCodeBench/601,1,463,0.6156914893617021
fold_4,test,BigCodeBench/601,2,459,0.6103723404255319
fold_4,test,BigCodeBench/601,3,446,0.5930851063829787
fold_4,test,BigCodeBench/248,1,360,0.8450704225352113
fold_4,test,BigCodeBench/248,2,391,0.9178403755868545
fold_4,test,BigCodeBench/248,3,308,0.7230046948356808
fold_4,test,BigCodeBench/39,1,416,0.6322188449848024
fold_4,test,BigCodeBench/39,2,471,0.71580547112462
fold_4,test,BigCodeBench/39,3,362,0.5501519756838906
fold_4,test,BigCodeBench/44,1,432,1.3170731707317074
fold_4,test,BigCodeBench/44,2,451,1.375
fold_4,test,BigCodeBench/44,3,533,1.625
fold_4,test,BigCodeBench/322,1,727,1.0520984081041969
fold_4,test,BigCodeBench/322,2,716,1.036179450072359
fold_4,test,BigCodeBench/322,3,370,0.5354558610709117
fold_4,test,BigCodeBench/449,1,209,0.324031007751938
fold_4,test,BigCodeBench/449,2,602,0.9333333333333333
fold_4,test,BigCodeBench/449,3,353,0.5472868217054263
fold_4,test,BigCodeBench/94,1,103,0.1925233644859813
fold_4,test,BigCodeBench/94,2,266,0.497196261682243
fold_4,test,BigCodeBench/94,3,170,0.3177570093457944
fold_4,test,BigCodeBench/1004,1,340,0.5772495755517827
fold_4,test,BigCodeBench/1004,2,418,0.7096774193548387
fold_4,test,BigCodeBench/1004,3,280,0.47538200339558573
fold_4,test,BigCodeBench/901,1,227,0.5456730769230769
fold_4,test,BigCodeBench/901,2,131,0.31490384615384615
fold_4,test,BigCodeBench/901,3,178,0.42788461538461536
fold_4,test,BigCodeBench/152,1,138,0.2247557003257329
fold_4,test,BigCodeBench/152,2,226,0.36807817589576547
fold_4,test,BigCodeBench/152,3,252,0.41042345276872966
fold_4,test,BigCodeBench/765,1,348,0.7310924369747899
fold_4,test,BigCodeBench/765,2,183,0.38445378151260506
fold_4,test,BigCodeBench/765,3,217,0.45588235294117646
fold_4,test,BigCodeBench/964,1,908,0.6118598382749326
fold_4,test,BigCodeBench/964,2,857,0.5774932614555256
fold_4,test,BigCodeBench/964,3,822,0.5539083557951483
fold_4,test,BigCodeBench/835,1,124,0.3887147335423197
fold_4,test,BigCodeBench/835,2,117,0.3667711598746082
fold_4,test,BigCodeBench/835,3,51,0.15987460815047022
fold_4,test,BigCodeBench/1071,1,174,0.4213075060532688
fold_4,test,BigCodeBench/1071,2,258,0.6246973365617433
fold_4,test,BigCodeBench/1071,3,278,0.6731234866828087
fold_4,test,BigCodeBench/570,1,699,1.59954233409611
fold_4,test,BigCodeBench/570,2,597,1.366132723112128
fold_4,test,BigCodeBench/570,3,433,0.9908466819221968
fold_4,test,BigCodeBench/372,1,483,1.0685840707964602
fold_4,test,BigCodeBench/372,2,470,1.0398230088495575
fold_4,test,BigCodeBench/372,3,310,0.6858407079646017
fold_4,test,BigCodeBench/79,1,350,0.6161971830985915
fold_4,test,BigCodeBench/79,2,255,0.448943661971831
fold_4,test,BigCodeBench/79,3,364,0.6408450704225352
fold_4,test,BigCodeBench/1046,1,106,0.28116710875331563
fold_4,test,BigCodeBench/1046,2,163,0.4323607427055703
fold_4,test,BigCodeBench/1046,3,177,0.46949602122015915
fold_4,test,BigCodeBench/6,1,638,2.031847133757962
fold_4,test,BigCodeBench/6,2,757,2.410828025477707
fold_4,test,BigCodeBench/6,3,322,1.0254777070063694
fold_4,test,BigCodeBench/12,1,415,0.532051282051282
fold_4,test,BigCodeBench/12,2,714,0.9153846153846154
fold_4,test,BigCodeBench/12,3,452,0.5794871794871795
fold_4,test,BigCodeBench/942,1,434,0.46466809421841543
fold_4,test,BigCodeBench/942,2,377,0.40364025695931477
fold_4,test,BigCodeBench/942,3,388,0.41541755888650966
fold_4,test,BigCodeBench/65,1,317,0.6861471861471862
fold_4,test,BigCodeBench/65,2,351,0.7597402597402597
fold_4,test,BigCodeBench/65,3,499,1.08008658008658
fold_4,test,BigCodeBench/231,1,523,0.590293453724605
fold_4,test,BigCodeBench/231,2,461,0.5203160270880361
fold_4,test,BigCodeBench/231,3,389,0.43905191873589167
fold_4,test,BigCodeBench/1090,1,205,0.4485776805251641
fold_4,test,BigCodeBench/1090,2,247,0.5404814004376368
fold_4,test,BigCodeBench/1090,3,264,0.5776805251641138
fold_4,test,BigCodeBench/576,1,276,0.5092250922509225
fold_4,test,BigCodeBench/576,2,298,0.5498154981549815
fold_4,test,BigCodeBench/576,3,342,0.6309963099630996
fold_4,test,BigCodeBench/728,1,631,0.8620218579234973
fold_4,test,BigCodeBench/728,2,317,0.43306010928961747
fold_4,test,BigCodeBench/728,3,363,0.4959016393442623
fold_4,test,BigCodeBench/1098,1,129,0.5608695652173913
fold_4,test,BigCodeBench/1098,2,112,0.48695652173913045
fold_4,test,BigCodeBench/1098,3,257,1.117391304347826
fold_4,test,BigCodeBench/871,1,562,0.9079159935379645
fold_4,test,BigCodeBench/871,2,564,0.9111470113085622
fold_4,test,BigCodeBench/871,3,371,0.5993537964458805
fold_4,test,BigCodeBench/503,1,346,0.47527472527472525
fold_4,test,BigCodeBench/503,2,382,0.5247252747252747
fold_4,test,BigCodeBench/503,3,340,0.46703296703296704
fold_4,test,BigCodeBench/1067,1,383,0.49039692701664533
fold_4,test,BigCodeBench/1067,2,610,0.7810499359795134
fold_4,test,BigCodeBench/1067,3,403,0.5160051216389244
fold_4,test,BigCodeBench/255,1,492,1.3085106382978724
fold_4,test,BigCodeBench/255,2,548,1.4574468085106382
fold_4,test,BigCodeBench/255,3,274,0.7287234042553191
fold_4,test,BigCodeBench/468,1,685,2.965367965367965
fold_4,test,BigCodeBench/468,2,475,2.0562770562770565
fold_4,test,BigCodeBench/468,3,443,1.9177489177489178
fold_4,test,BigCodeBench/802,1,222,0.5056947608200456
fold_4,test,BigCodeBench/802,2,211,0.4806378132118451
fold_4,test,BigCodeBench/802,3,204,0.4646924829157175
fold_4,test,BigCodeBench/1066,1,333,0.4416445623342175
fold_4,test,BigCodeBench/1066,2,420,0.5570291777188329
fold_4,test,BigCodeBench/1066,3,345,0.45755968169761274
fold_4,test,BigCodeBench/356,1,437,0.49715585893060293
fold_4,test,BigCodeBench/356,2,453,0.515358361774744
fold_4,test,BigCodeBench/356,3,457,0.5199089874857793
fold_4,test,BigCodeBench/457,1,614,1.7953216374269005
fold_4,test,BigCodeBench/457,2,621,1.8157894736842106
fold_4,test,BigCodeBench/457,3,423,1.236842105263158
fold_4,test,BigCodeBench/56,1,214,0.5587467362924282
fold_4,test,BigCodeBench/56,2,177,0.4621409921671018
