fold,split,task_id,impl_index,sim,distance,distance_norm
fold_4,test,BigCodeBench/569,1,0.98876333,353,0.9051282051282051
fold_4,test,BigCodeBench/569,2,0.98076296,436,1.117948717948718
fold_4,test,BigCodeBench/569,3,0.99221426,315,0.8076923076923077
fold_4,test,BigCodeBench/1102,1,0.9894357,342,0.5836177474402731
fold_4,test,BigCodeBench/1102,2,0.97169256,590,1.006825938566553
fold_4,test,BigCodeBench/1102,3,0.9813429,536,0.9146757679180887
fold_4,test,BigCodeBench/664,1,0.9918779,546,0.78
fold_4,test,BigCodeBench/664,2,0.9877039,778,1.1114285714285714
fold_4,test,BigCodeBench/664,3,0.9861688,428,0.6114285714285714
fold_4,test,BigCodeBench/429,1,0.9964756,356,0.6345811051693404
fold_4,test,BigCodeBench/429,2,0.9934665,434,0.7736185383244206
fold_4,test,BigCodeBench/429,3,0.9937098,444,0.7914438502673797
fold_4,test,BigCodeBench/849,1,0.996002,140,0.343980343980344
fold_4,test,BigCodeBench/849,2,0.99336255,136,0.33415233415233414
fold_4,test,BigCodeBench/849,3,0.98794895,165,0.40540540540540543
fold_4,test,BigCodeBench/66,1,0.9916557,204,0.6845637583892618
fold_4,test,BigCodeBench/66,2,0.9501514,319,1.070469798657718
fold_4,test,BigCodeBench/66,3,0.9695207,452,1.516778523489933
fold_4,test,BigCodeBench/469,1,0.9948566,342,0.43236409608091025
fold_4,test,BigCodeBench/469,2,0.9950346,304,0.3843236409608091
fold_4,test,BigCodeBench/469,3,0.99653304,367,0.4639696586599241
fold_4,test,BigCodeBench/635,1,0.9934814,863,0.6378418329637842
fold_4,test,BigCodeBench/635,2,0.9917352,668,0.49371766444937176
fold_4,test,BigCodeBench/635,3,0.9900017,824,0.6090169992609017
fold_4,test,BigCodeBench/329,1,0.9766538,357,1.0593471810089021
fold_4,test,BigCodeBench/329,2,0.97295403,451,1.3382789317507418
fold_4,test,BigCodeBench/329,3,0.98633707,282,0.8367952522255193
fold_4,test,BigCodeBench/773,1,0.9927763,291,0.5150442477876106
fold_4,test,BigCodeBench/773,2,0.99162465,363,0.6424778761061947
fold_4,test,BigCodeBench/773,3,0.9955612,197,0.3486725663716814
fold_4,test,BigCodeBench/229,1,0.99542654,298,0.38402061855670105
fold_4,test,BigCodeBench/229,2,0.9965595,293,0.37757731958762886
fold_4,test,BigCodeBench/229,3,0.997355,301,0.38788659793814434
fold_4,test,BigCodeBench/726,1,0.9829284,287,0.5929752066115702
fold_4,test,BigCodeBench/726,2,0.9756937,189,0.390495867768595
fold_4,test,BigCodeBench/726,3,0.97939575,175,0.3615702479338843
fold_4,test,BigCodeBench/51,1,0.997139,364,0.5126760563380282
fold_4,test,BigCodeBench/51,2,0.9939466,379,0.5338028169014084
fold_4,test,BigCodeBench/51,3,0.997511,351,0.4943661971830986
fold_4,test,BigCodeBench/951,1,0.9948144,420,0.6008583690987125
fold_4,test,BigCodeBench/951,2,0.99479127,330,0.4721030042918455
fold_4,test,BigCodeBench/951,3,0.9917244,442,0.6323319027181689
fold_4,test,BigCodeBench/476,1,0.96747875,340,1.1003236245954693
fold_4,test,BigCodeBench/476,2,0.97446376,301,0.9741100323624595
fold_4,test,BigCodeBench/476,3,0.96478736,374,1.2103559870550162
fold_4,test,BigCodeBench/188,1,0.9764359,770,0.7051282051282052
fold_4,test,BigCodeBench/188,2,0.98027915,591,0.5412087912087912
fold_4,test,BigCodeBench/188,3,0.98947823,643,0.5888278388278388
fold_4,test,BigCodeBench/528,1,0.9922797,521,0.7317415730337079
fold_4,test,BigCodeBench/528,2,0.9795599,909,1.276685393258427
fold_4,test,BigCodeBench/528,3,0.99504507,418,0.5870786516853933
fold_4,test,BigCodeBench/582,1,0.996163,360,0.6654343807763401
fold_4,test,BigCodeBench/582,2,0.99059844,427,0.789279112754159
fold_4,test,BigCodeBench/582,3,0.9941267,380,0.7024029574861368
fold_4,test,BigCodeBench/348,1,0.94016296,1380,3.780821917808219
fold_4,test,BigCodeBench/348,2,0.949028,436,1.1945205479452055
fold_4,test,BigCodeBench/348,3,0.97542816,328,0.8986301369863013
fold_4,test,BigCodeBench/886,1,0.99317825,261,0.5294117647058824
fold_4,test,BigCodeBench/886,2,0.9845189,387,0.7849898580121704
fold_4,test,BigCodeBench/886,3,0.9718101,626,1.2697768762677484
fold_4,test,BigCodeBench/779,1,0.98751795,954,0.6437246963562753
fold_4,test,BigCodeBench/779,2,0.9871352,896,0.6045883940620783
fold_4,test,BigCodeBench/779,3,0.9836887,869,0.5863697705802969
fold_4,test,BigCodeBench/241,1,0.9929817,185,0.3862212943632568
fold_4,test,BigCodeBench/241,2,0.9931905,288,0.6012526096033403
fold_4,test,BigCodeBench/241,3,0.989504,251,0.524008350730689
fold_4,test,BigCodeBench/1097,1,0.99843264,196,0.1636060100166945
fold_4,test,BigCodeBench/1097,2,0.9964875,169,0.14106844741235391
fold_4,test,BigCodeBench/1097,3,0.9975359,173,0.14440734557595994
fold_4,test,BigCodeBench/763,1,0.98397875,1283,1.7894002789400278
fold_4,test,BigCodeBench/763,2,0.9933946,480,0.6694560669456067
fold_4,test,BigCodeBench/763,3,0.99485826,418,0.5829846582984658
fold_4,test,BigCodeBench/620,1,0.99533784,107,0.4053030303030303
fold_4,test,BigCodeBench/620,2,0.969129,497,1.8825757575757576
fold_4,test,BigCodeBench/620,3,0.99404544,122,0.4621212121212121
fold_4,test,BigCodeBench/395,1,0.9958244,261,0.3367741935483871
fold_4,test,BigCodeBench/395,2,0.9939535,263,0.3393548387096774
fold_4,test,BigCodeBench/395,3,0.99335116,295,0.38064516129032255
fold_4,test,BigCodeBench/618,1,0.9920931,475,0.5214050493962679
fold_4,test,BigCodeBench/618,2,0.98544866,481,0.5279912184412733
fold_4,test,BigCodeBench/618,3,0.9821377,461,0.5060373216245884
fold_4,test,BigCodeBench/332,1,0.9863332,230,0.7443365695792881
fold_4,test,BigCodeBench/332,2,0.99182546,140,0.45307443365695793
fold_4,test,BigCodeBench/332,3,0.98809636,196,0.6343042071197411
fold_4,test,BigCodeBench/955,1,0.98387396,552,0.9701230228471002
fold_4,test,BigCodeBench/955,2,0.9800062,562,0.9876977152899824
fold_4,test,BigCodeBench/955,3,0.9939151,368,0.6467486818980668
fold_4,test,BigCodeBench/1041,1,0.993292,672,0.8795811518324608
fold_4,test,BigCodeBench/1041,2,0.99178416,609,0.7971204188481675
fold_4,test,BigCodeBench/1041,3,0.9839011,556,0.7277486910994765
fold_4,test,BigCodeBench/413,1,0.9915599,801,1.1265822784810127
fold_4,test,BigCodeBench/413,2,0.98651123,742,1.0436005625879043
fold_4,test,BigCodeBench/413,3,0.9931121,476,0.6694796061884669
fold_4,test,BigCodeBench/93,1,0.98013794,553,0.9550949913644214
fold_4,test,BigCodeBench/93,2,0.980872,570,0.9844559585492227
fold_4,test,BigCodeBench/93,3,0.9883814,387,0.6683937823834197
fold_4,test,BigCodeBench/900,1,0.9879372,347,0.43924050632911393
fold_4,test,BigCodeBench/900,2,0.9865457,340,0.43037974683544306
fold_4,test,BigCodeBench/900,3,0.9813144,687,0.8696202531645569
fold_4,test,BigCodeBench/997,1,0.9976462,89,0.2045977011494253
fold_4,test,BigCodeBench/997,2,0.9982836,99,0.22758620689655173
fold_4,test,BigCodeBench/997,3,0.9978074,118,0.271264367816092
fold_4,test,BigCodeBench/1039,1,0.9942568,504,0.5195876288659794
fold_4,test,BigCodeBench/1039,2,0.9962846,496,0.511340206185567
fold_4,test,BigCodeBench/1039,3,0.99634683,457,0.4711340206185567
fold_4,test,BigCodeBench/443,1,0.99846566,429,0.4953810623556582
fold_4,test,BigCodeBench/443,2,0.9971242,303,0.34988452655889146
fold_4,test,BigCodeBench/443,3,0.99238545,261,0.30138568129330257
fold_4,test,BigCodeBench/947,1,0.9935119,329,0.5384615384615384
fold_4,test,BigCodeBench/947,2,0.9923455,313,0.5122749590834698
fold_4,test,BigCodeBench/947,3,0.99566954,304,0.49754500818330605
fold_4,test,BigCodeBench/1120,1,0.959561,846,2.115
fold_4,test,BigCodeBench/1120,2,0.96151423,793,1.9825
fold_4,test,BigCodeBench/1120,3,0.9680458,632,1.58
fold_4,test,BigCodeBench/885,1,0.95990056,478,0.4552380952380952
fold_4,test,BigCodeBench/885,2,0.9587127,450,0.42857142857142855
fold_4,test,BigCodeBench/885,3,0.9720346,625,0.5952380952380952
fold_4,test,BigCodeBench/363,1,0.99540985,149,0.3303769401330377
fold_4,test,BigCodeBench/363,2,0.9960418,82,0.18181818181818182
fold_4,test,BigCodeBench/363,3,0.99664927,97,0.21507760532150777
fold_4,test,BigCodeBench/513,1,0.9935589,616,0.6609442060085837
fold_4,test,BigCodeBench/513,2,0.9894872,677,0.7263948497854077
fold_4,test,BigCodeBench/513,3,0.9945144,738,0.7918454935622318
fold_4,test,BigCodeBench/172,1,0.9462765,308,0.9565217391304348
fold_4,test,BigCodeBench/172,2,0.9940299,206,0.639751552795031
fold_4,test,BigCodeBench/172,3,0.9915192,75,0.2329192546583851
fold_4,test,BigCodeBench/117,1,0.9965724,353,0.4048165137614679
fold_4,test,BigCodeBench/117,2,0.9969839,374,0.4288990825688073
fold_4,test,BigCodeBench/117,3,0.9958974,375,0.43004587155963303
fold_4,test,BigCodeBench/321,1,0.99068856,436,0.6374269005847953
fold_4,test,BigCodeBench/321,2,0.9912379,466,0.6812865497076024
fold_4,test,BigCodeBench/321,3,0.9951843,422,0.6169590643274854
fold_4,test,BigCodeBench/115,1,0.9939447,209,0.5648648648648649
fold_4,test,BigCodeBench/115,2,0.9519062,375,1.0135135135135136
fold_4,test,BigCodeBench/115,3,0.98183966,317,0.8567567567567568
fold_4,test,BigCodeBench/41,1,0.9879865,234,0.7069486404833837
fold_4,test,BigCodeBench/41,2,0.980895,382,1.1540785498489425
fold_4,test,BigCodeBench/41,3,0.9912065,205,0.6193353474320241
fold_4,test,BigCodeBench/8,1,0.9920668,180,0.4972375690607735
fold_4,test,BigCodeBench/8,2,0.99403274,125,0.3453038674033149
fold_4,test,BigCodeBench/8,3,0.99172086,139,0.3839779005524862
fold_4,test,BigCodeBench/818,1,0.99519414,144,0.6457399103139013
fold_4,test,BigCodeBench/818,2,0.99331665,132,0.5919282511210763
fold_4,test,BigCodeBench/818,3,0.99345237,130,0.5829596412556054
fold_4,test,BigCodeBench/50,1,0.9944457,314,0.43310344827586206
fold_4,test,BigCodeBench/50,2,0.99675584,268,0.3696551724137931
fold_4,test,BigCodeBench/50,3,0.98756117,495,0.6827586206896552
fold_4,test,BigCodeBench/125,1,0.99744284,191,0.40210526315789474
fold_4,test,BigCodeBench/125,2,0.99404657,143,0.30105263157894735
fold_4,test,BigCodeBench/125,3,0.9971746,88,0.18526315789473685
fold_4,test,BigCodeBench/614,1,0.98636734,360,0.8
fold_4,test,BigCodeBench/614,2,0.9874829,356,0.7911111111111111
fold_4,test,BigCodeBench/614,3,0.9917927,315,0.7
fold_4,test,BigCodeBench/323,1,0.9906018,541,0.7524339360222532
fold_4,test,BigCodeBench/323,2,0.9945961,474,0.6592489568845619
fold_4,test,BigCodeBench/323,3,0.9934957,479,0.6662030598052852
fold_4,test,BigCodeBench/317,1,0.9979535,226,0.4574898785425101
fold_4,test,BigCodeBench/317,2,0.9951207,293,0.5931174089068826
fold_4,test,BigCodeBench/317,3,0.99525404,246,0.4979757085020243
fold_4,test,BigCodeBench/864,1,0.9900821,418,0.599713055954089
fold_4,test,BigCodeBench/864,2,0.96662486,447,0.6413199426111909
fold_4,test,BigCodeBench/864,3,0.9828236,424,0.6083213773314203
fold_4,test,BigCodeBench/993,1,0.99417394,375,0.5136986301369864
fold_4,test,BigCodeBench/993,2,0.9877782,492,0.673972602739726
fold_4,test,BigCodeBench/993,3,0.9850493,523,0.7164383561643836
fold_4,test,BigCodeBench/1122,1,0.98619616,300,0.6944444444444444
fold_4,test,BigCodeBench/1122,2,0.9904017,290,0.6712962962962963
fold_4,test,BigCodeBench/1122,3,0.98836565,267,0.6180555555555556
fold_4,test,BigCodeBench/383,1,0.98406816,481,0.8651079136690647
fold_4,test,BigCodeBench/383,2,0.9883168,366,0.658273381294964
fold_4,test,BigCodeBench/383,3,0.9821002,612,1.1007194244604317
fold_4,test,BigCodeBench/17,1,0.99323225,286,0.5088967971530249
fold_4,test,BigCodeBench/17,2,0.9878434,256,0.4555160142348754
fold_4,test,BigCodeBench/17,3,0.9940468,192,0.3416370106761566
fold_4,test,BigCodeBench/1085,1,0.9795336,267,0.5415821501014199
fold_4,test,BigCodeBench/1085,2,0.98705196,332,0.6734279918864098
fold_4,test,BigCodeBench/1085,3,0.96987677,664,1.3468559837728196
fold_4,test,BigCodeBench/917,1,0.9896457,420,0.6122448979591837
fold_4,test,BigCodeBench/917,2,0.99417955,434,0.6326530612244898
fold_4,test,BigCodeBench/917,3,0.99260515,455,0.6632653061224489
fold_4,test,BigCodeBench/1104,1,0.9897169,401,0.8586723768736617
fold_4,test,BigCodeBench/1104,2,0.9723366,410,0.8779443254817987
fold_4,test,BigCodeBench/1104,3,0.9937468,337,0.721627408993576
fold_4,test,BigCodeBench/511,1,0.9770774,638,0.9522388059701492
fold_4,test,BigCodeBench/511,2,0.987487,644,0.9611940298507463
fold_4,test,BigCodeBench/511,3,0.99222726,457,0.682089552238806
fold_4,test,BigCodeBench/291,1,0.9423579,540,1.8
fold_4,test,BigCodeBench/291,2,0.9436993,734,2.4466666666666668
fold_4,test,BigCodeBench/291,3,0.96456605,400,1.3333333333333333
fold_4,test,BigCodeBench/798,1,0.98612213,322,0.5679012345679012
fold_4,test,BigCodeBench/798,2,0.9900662,335,0.5908289241622575
fold_4,test,BigCodeBench/798,3,0.9801642,347,0.6119929453262787
fold_4,test,BigCodeBench/607,1,0.9670454,373,0.7659137577002053
fold_4,test,BigCodeBench/607,2,0.9782018,491,1.0082135523613962
fold_4,test,BigCodeBench/607,3,0.9818951,391,0.8028747433264887
fold_4,test,BigCodeBench/365,1,0.99741423,138,0.28870292887029286
fold_4,test,BigCodeBench/365,2,0.9980098,150,0.3138075313807531
fold_4,test,BigCodeBench/365,3,0.9973034,151,0.3158995815899582
fold_4,test,BigCodeBench/256,1,0.9965608,313,0.4118421052631579
fold_4,test,BigCodeBench/256,2,0.99409306,423,0.5565789473684211
fold_4,test,BigCodeBench/256,3,0.99727196,314,0.4131578947368421
fold_4,test,BigCodeBench/857,1,0.5354817,669,1.0
fold_4,test,BigCodeBench/857,2,0.98381555,425,0.6352765321375187
fold_4,test,BigCodeBench/857,3,0.98045427,520,0.7772795216741405
fold_4,test,BigCodeBench/441,1,0.976305,398,1.0
fold_4,test,BigCodeBench/441,2,0.9770391,463,1.1633165829145728
fold_4,test,BigCodeBench/441,3,0.9931209,283,0.7110552763819096
fold_4,test,BigCodeBench/215,1,0.97340244,919,2.0153508771929824
fold_4,test,BigCodeBench/215,2,0.97115314,732,1.605263157894737
fold_4,test,BigCodeBench/215,3,0.9767958,872,1.912280701754386
fold_4,test,BigCodeBench/1036,1,0.9962133,291,0.4794069192751236
fold_4,test,BigCodeBench/1036,2,0.9928955,392,0.6457990115321252
fold_4,test,BigCodeBench/1036,3,0.9911268,360,0.5930807248764415
fold_4,test,BigCodeBench/168,1,0.9870191,401,0.8477801268498943
fold_4,test,BigCodeBench/168,2,0.9736974,631,1.3340380549682875
fold_4,test,BigCodeBench/168,3,0.9916185,264,0.5581395348837209
fold_4,test,BigCodeBench/775,1,0.9957563,212,0.3940520446096654
fold_4,test,BigCodeBench/775,2,0.99595094,231,0.42936802973977695
fold_4,test,BigCodeBench/775,3,0.9879758,307,0.570631970260223
fold_4,test,BigCodeBench/680,1,0.9888725,169,0.4412532637075718
fold_4,test,BigCodeBench/680,2,0.9944484,195,0.5091383812010444
fold_4,test,BigCodeBench/680,3,0.9885124,167,0.4360313315926893
fold_4,test,BigCodeBench/1034,1,0.9787828,747,1.3221238938053097
fold_4,test,BigCodeBench/1034,2,0.9770555,694,1.2283185840707964
fold_4,test,BigCodeBench/1034,3,0.98038775,589,1.0424778761061948
fold_4,test,BigCodeBench/91,1,0.9938557,236,0.400679117147708
fold_4,test,BigCodeBench/91,2,0.995928,232,0.3938879456706282
fold_4,test,BigCodeBench/91,3,0.997538,271,0.4601018675721562
fold_4,test,BigCodeBench/284,1,0.9671799,432,1.3980582524271845
fold_4,test,BigCodeBench/284,2,0.9549743,424,1.372168284789644
fold_4,test,BigCodeBench/284,3,0.97295856,301,0.9741100323624595
fold_4,test,BigCodeBench/75,1,0.9985067,380,0.3414195867026056
fold_4,test,BigCodeBench/75,2,0.99766076,600,0.5390835579514824
fold_4,test,BigCodeBench/75,3,0.997007,467,0.4195867026055705
fold_4,test,BigCodeBench/531,1,0.9970896,389,0.48084054388133496
fold_4,test,BigCodeBench/531,2,0.9950383,477,0.5896168108776267
fold_4,test,BigCodeBench/531,3,0.995895,415,0.5129789864029666
fold_4,test,BigCodeBench/922,1,0.9995848,259,0.19923076923076924
fold_4,test,BigCodeBench/922,2,0.9995074,370,0.2846153846153846
fold_4,test,BigCodeBench/922,3,0.9999229,78,0.06
fold_4,test,BigCodeBench/82,1,0.5381125,1824,1.0
fold_4,test,BigCodeBench/82,2,0.99772155,979,0.5367324561403509
fold_4,test,BigCodeBench/82,3,0.9986673,692,0.3793859649122807
fold_4,test,BigCodeBench/102,1,0.99305046,167,0.39952153110047844
fold_4,test,BigCodeBench/102,2,0.9876194,259,0.6196172248803827
fold_4,test,BigCodeBench/102,3,0.9910474,168,0.4019138755980861
fold_4,test,BigCodeBench/882,1,0.9863092,410,0.7321428571428571
fold_4,test,BigCodeBench/882,2,0.9836941,543,0.9696428571428571
fold_4,test,BigCodeBench/882,3,0.98470855,308,0.55
fold_4,test,BigCodeBench/101,1,0.9905351,610,0.599803343166175
fold_4,test,BigCodeBench/101,2,0.9937593,473,0.46509341199606685
fold_4,test,BigCodeBench/101,3,0.99179274,604,0.5939036381514258
fold_4,test,BigCodeBench/940,1,0.9984766,41,0.16532258064516128
fold_4,test,BigCodeBench/940,2,0.99590504,48,0.1935483870967742
fold_4,test,BigCodeBench/940,3,0.99021673,115,0.4637096774193548
fold_4,test,BigCodeBench/244,1,0.9914045,259,0.7295774647887324
fold_4,test,BigCodeBench/244,2,0.9886061,297,0.8366197183098592
fold_4,test,BigCodeBench/244,3,0.98816484,292,0.8225352112676056
fold_4,test,BigCodeBench/354,1,0.98291194,478,1.0084388185654007
fold_4,test,BigCodeBench/354,2,0.9828516,490,1.0337552742616034
fold_4,test,BigCodeBench/354,3,0.9745643,618,1.3037974683544304
fold_4,test,BigCodeBench/10,1,0.99462223,199,0.39250493096646943
fold_4,test,BigCodeBench/10,2,0.97694206,519,1.0236686390532543
fold_4,test,BigCodeBench/10,3,0.9939706,176,0.34714003944773175
fold_4,test,BigCodeBench/759,1,0.532477,411,1.0
fold_4,test,BigCodeBench/759,2,0.9820743,246,0.5985401459854015
fold_4,test,BigCodeBench/759,3,0.9536105,511,1.24330900243309
fold_4,test,BigCodeBench/222,1,0.9889691,190,0.5177111716621253
fold_4,test,BigCodeBench/222,2,0.99040234,167,0.4550408719346049
fold_4,test,BigCodeBench/222,3,0.98680735,229,0.6239782016348774
fold_4,test,BigCodeBench/708,1,0.97951096,642,1.3155737704918034
fold_4,test,BigCodeBench/708,2,0.97921133,596,1.221311475409836
fold_4,test,BigCodeBench/708,3,0.98061264,334,0.6844262295081968
fold_4,test,BigCodeBench/604,1,0.9694643,719,1.533049040511727
fold_4,test,BigCodeBench/604,2,0.9570926,932,1.9872068230277184
fold_4,test,BigCodeBench/604,3,0.97572935,572,1.2196162046908317
fold_4,test,BigCodeBench/943,1,0.9866779,597,0.8565279770444764
fold_4,test,BigCodeBench/943,2,0.9811722,645,0.9253945480631277
fold_4,test,BigCodeBench/943,3,0.9961347,244,0.3500717360114778
fold_4,test,BigCodeBench/1025,1,0.99825954,285,0.5621301775147929
fold_4,test,BigCodeBench/1025,2,0.9973837,279,0.5502958579881657
fold_4,test,BigCodeBench/1025,3,0.99079204,304,0.5996055226824457
fold_4,test,BigCodeBench/350,1,0.98934203,1106,0.9744493392070485
fold_4,test,BigCodeBench/350,2,0.9938931,738,0.6502202643171806
fold_4,test,BigCodeBench/350,3,0.99459153,835,0.73568281938326
fold_4,test,BigCodeBench/780,1,0.98173857,825,0.78125
fold_4,test,BigCodeBench/780,2,0.9833709,916,0.8674242424242424
fold_4,test,BigCodeBench/780,3,0.9941601,669,0.6335227272727273
fold_4,test,BigCodeBench/804,1,0.9953566,239,0.37169517884914466
fold_4,test,BigCodeBench/804,2,0.9975171,263,0.40902021772939345
fold_4,test,BigCodeBench/804,3,0.9964988,295,0.45878693623639194
fold_4,test,BigCodeBench/781,1,0.98636186,238,0.6397849462365591
fold_4,test,BigCodeBench/781,2,0.99564636,254,0.6827956989247311
fold_4,test,BigCodeBench/781,3,0.98465407,366,0.9838709677419355
fold_4,test,BigCodeBench/560,1,0.9787058,663,0.6525590551181102
fold_4,test,BigCodeBench/560,2,0.99458015,696,0.6850393700787402
fold_4,test,BigCodeBench/560,3,0.9655615,692,0.6811023622047244
fold_4,test,BigCodeBench/745,1,0.96323,623,1.7648725212464589
fold_4,test,BigCodeBench/745,2,0.9850606,342,0.9688385269121813
fold_4,test,BigCodeBench/745,3,0.98251915,341,0.9660056657223796
fold_4,test,BigCodeBench/120,1,0.9909572,310,0.4725609756097561
fold_4,test,BigCodeBench/120,2,0.9972005,116,0.17682926829268292
fold_4,test,BigCodeBench/120,3,0.9959179,156,0.23780487804878048
fold_4,test,BigCodeBench/216,1,0.97433263,1438,2.6288848263254114
fold_4,test,BigCodeBench/216,2,0.9787815,511,0.9341864716636198
fold_4,test,BigCodeBench/216,3,0.993657,304,0.5557586837294333
fold_4,test,BigCodeBench/200,1,0.98165935,301,0.596039603960396
fold_4,test,BigCodeBench/200,2,0.98309875,577,1.1425742574257425
fold_4,test,BigCodeBench/200,3,0.99036396,375,0.7425742574257426
fold_4,test,BigCodeBench/575,1,0.99401426,179,0.5792880258899676
fold_4,test,BigCodeBench/575,2,0.9821694,313,1.0129449838187703
fold_4,test,BigCodeBench/575,3,0.9944904,144,0.46601941747572817
fold_4,test,BigCodeBench/178,1,0.99042416,248,0.6526315789473685
fold_4,test,BigCodeBench/178,2,0.9911701,295,0.7763157894736842
fold_4,test,BigCodeBench/178,3,0.9902484,280,0.7368421052631579
fold_4,test,BigCodeBench/831,1,0.9759289,167,0.526813880126183
fold_4,test,BigCodeBench/831,2,0.9834566,169,0.5331230283911672
fold_4,test,BigCodeBench/831,3,0.9864054,159,0.501577287066246
fold_4,test,BigCodeBench/501,1,0.9963043,606,0.6544276457883369
fold_4,test,BigCodeBench/501,2,0.9978119,542,0.5853131749460043
fold_4,test,BigCodeBench/501,3,0.9954562,532,0.5745140388768899
fold_4,test,BigCodeBench/460,1,0.98238975,567,0.9982394366197183
fold_4,test,BigCodeBench/460,2,0.97410697,859,1.5123239436619718
fold_4,test,BigCodeBench/460,3,0.9890811,374,0.6584507042253521
fold_4,test,BigCodeBench/612,1,0.997928,285,0.3501228501228501
fold_4,test,BigCodeBench/612,2,0.98725003,481,0.5909090909090909
fold_4,test,BigCodeBench/612,3,0.9944069,433,0.5319410319410319
fold_4,test,BigCodeBench/654,1,0.9899204,670,0.8746736292428199
fold_4,test,BigCodeBench/654,2,0.99583864,482,0.6292428198433421
fold_4,test,BigCodeBench/654,3,0.99532807,480,0.6266318537859008
fold_4,test,BigCodeBench/613,1,0.99686205,348,0.41232227488151657
fold_4,test,BigCodeBench/613,2,0.9973226,453,0.5367298578199052
fold_4,test,BigCodeBench/613,3,0.9931457,388,0.4597156398104265
fold_4,test,BigCodeBench/1055,1,0.98793423,316,0.6899563318777293
fold_4,test,BigCodeBench/1055,2,0.9851205,462,1.0087336244541485
fold_4,test,BigCodeBench/1055,3,0.9953584,326,0.7117903930131004
fold_4,test,BigCodeBench/174,1,0.99565834,68,0.20298507462686566
fold_4,test,BigCodeBench/174,2,0.9988898,59,0.1761194029850746
fold_4,test,BigCodeBench/174,3,0.997838,40,0.11940298507462686
fold_4,test,BigCodeBench/130,1,0.9913091,151,0.45481927710843373
fold_4,test,BigCodeBench/130,2,0.98554695,216,0.6506024096385542
fold_4,test,BigCodeBench/130,3,0.98416597,258,0.7771084337349398
fold_4,test,BigCodeBench/315,1,0.9918459,435,0.5141843971631206
fold_4,test,BigCodeBench/315,2,0.9917832,546,0.6453900709219859
fold_4,test,BigCodeBench/315,3,0.9911315,542,0.640661938534279
fold_4,test,BigCodeBench/145,1,0.9961856,188,0.4973544973544973
fold_4,test,BigCodeBench/145,2,0.9800643,289,0.7645502645502645
fold_4,test,BigCodeBench/145,3,0.9965205,182,0.48148148148148145
fold_4,test,BigCodeBench/704,1,0.98936844,256,0.4821092278719397
fold_4,test,BigCodeBench/704,2,0.99076736,206,0.3879472693032015
fold_4,test,BigCodeBench/704,3,0.9918345,249,0.4689265536723164
fold_4,test,BigCodeBench/966,1,0.98720694,311,0.8936781609195402
fold_4,test,BigCodeBench/966,2,0.97265965,378,1.0862068965517242
fold_4,test,BigCodeBench/966,3,0.9890672,270,0.7758620689655172
fold_4,test,BigCodeBench/1008,1,0.99112374,347,0.5125553914327917
fold_4,test,BigCodeBench/1008,2,0.9855569,552,0.8153618906942393
fold_4,test,BigCodeBench/1008,3,0.986153,196,0.2895125553914328
fold_4,test,BigCodeBench/566,1,0.97957146,398,1.3491525423728814
fold_4,test,BigCodeBench/566,2,0.957787,707,2.3966101694915256
fold_4,test,BigCodeBench/566,3,0.9817403,176,0.5966101694915255
fold_4,test,BigCodeBench/574,1,0.9970922,262,0.4478632478632479
fold_4,test,BigCodeBench/574,2,0.97867274,783,1.3384615384615384
fold_4,test,BigCodeBench/574,3,0.9954678,203,0.347008547008547
fold_4,test,BigCodeBench/278,1,0.9924345,151,0.3172268907563025
fold_4,test,BigCodeBench/278,2,0.98453736,133,0.27941176470588236
fold_4,test,BigCodeBench/278,3,0.9889091,126,0.2647058823529412
fold_4,test,BigCodeBench/521,1,0.98679554,232,0.7160493827160493
fold_4,test,BigCodeBench/521,2,0.98387116,261,0.8055555555555556
fold_4,test,BigCodeBench/521,3,0.95962834,564,1.7407407407407407
fold_4,test,BigCodeBench/471,1,0.99506575,108,0.4
fold_4,test,BigCodeBench/471,2,0.9937164,147,0.5444444444444444
fold_4,test,BigCodeBench/471,3,0.9836426,160,0.5925925925925926
fold_4,test,BigCodeBench/590,1,0.9946538,346,0.5397815912636506
fold_4,test,BigCodeBench/590,2,0.9896417,513,0.8003120124804992
fold_4,test,BigCodeBench/590,3,0.9829572,509,0.7940717628705148
fold_4,test,BigCodeBench/83,1,0.9847672,371,0.5075239398084815
fold_4,test,BigCodeBench/83,2,0.9852103,412,0.5636114911080712
fold_4,test,BigCodeBench/83,3,0.99676365,244,0.3337893296853625
fold_4,test,BigCodeBench/615,1,0.992146,343,0.4886039886039886
fold_4,test,BigCodeBench/615,2,0.9887277,352,0.5014245014245015
fold_4,test,BigCodeBench/615,3,0.99442524,384,0.5470085470085471
fold_4,test,BigCodeBench/1125,1,0.9269102,604,1.8358662613981762
fold_4,test,BigCodeBench/1125,2,0.93064785,604,1.8358662613981762
fold_4,test,BigCodeBench/1125,3,0.95492524,609,1.851063829787234
fold_4,test,BigCodeBench/292,1,0.9855531,312,0.6724137931034483
fold_4,test,BigCodeBench/292,2,0.9754641,562,1.2112068965517242
fold_4,test,BigCodeBench/292,3,0.9795083,562,1.2112068965517242
fold_4,test,BigCodeBench/478,1,0.9944817,343,0.5301391035548686
fold_4,test,BigCodeBench/478,2,0.98523605,356,0.5502318392581144
fold_4,test,BigCodeBench/478,3,0.99246633,444,0.6862442040185471
